"BehaviorSpace results (NetLogo 6.1.1)"
"/Users/tikumporn/Desktop/GitHub/GameTheoryFloodReloc/Netlogo/ObjRun.nlogo"
"best_Subsidy"
"11/13/2019 15:30:18:673 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-1000","0","0","1000"
"[run number]","Subsidy","House_Price_Cutoff","[step]","OBJECTIVE"
"606","1000000","394000","101","9.749912803487541E9"
"607","0","395000","101","2.6148616027979493E9"
"608","10000","395000","101","2.654141974098179E9"
"609","20000","395000","101","2.692793051954282E9"
"610","30000","395000","101","2.728758383472586E9"
"611","40000","395000","101","2.7625001542650647E9"
"612","50000","395000","101","2.791601217002226E9"
"613","60000","395000","101","2.824012705862816E9"
"615","80000","395000","101","2.884960631305268E9"
"614","70000","395000","101","2.85392770236951E9"
"616","90000","395000","101","2.915273461464471E9"
"617","100000","395000","101","2.9522479259250417E9"
"619","120000","395000","101","3.025222769958256E9"
"618","110000","395000","101","2.989009375921319E9"
"620","130000","395000","101","3.0668111212169642E9"
"621","140000","395000","101","3.108121714435569E9"
"623","160000","395000","101","3.188662278634856E9"
"622","150000","395000","101","3.148500989355749E9"
"624","170000","395000","101","3.231193867430978E9"
"625","180000","395000","101","3.2750660945008936E9"
"626","190000","395000","101","3.321730207514398E9"
"628","210000","395000","101","3.415580910669159E9"
"627","200000","395000","101","3.3675070636004114E9"
"629","220000","395000","101","3.468509542272781E9"
"630","230000","395000","101","3.5227103821899204E9"
"631","240000","395000","101","3.5765197770237527E9"
"632","250000","395000","101","3.6275707133175693E9"
"633","260000","395000","101","3.6777747513138995E9"
"634","270000","395000","101","3.731621288811279E9"
"635","280000","395000","101","3.7890798409721475E9"
"636","290000","395000","101","3.8447952307926846E9"
"637","300000","395000","101","3.9032807786178427E9"
"638","310000","395000","101","3.9633046549868298E9"
"640","330000","395000","101","4.084460236343353E9"
"639","320000","395000","101","4.023389882727102E9"
"641","340000","395000","101","4.1458396538928304E9"
"642","350000","395000","101","4.2100521607364464E9"
"643","360000","395000","101","4.2732622041612144E9"
"644","370000","395000","101","4.3397273455853195E9"
"645","380000","395000","101","4.406624250836426E9"
"646","390000","395000","101","4.474674480459755E9"
"647","400000","395000","101","4.543873253713938E9"
"648","410000","395000","101","4.613757513566577E9"
"649","420000","395000","101","4.6845099322693615E9"
"650","430000","395000","101","4.755981571903888E9"
"651","440000","395000","101","4.827109150270388E9"
"652","450000","395000","101","4.899820486496044E9"
"653","460000","395000","101","4.973613214043075E9"
"654","470000","395000","101","5.049628209177134E9"
"655","480000","395000","101","5.124138086920912E9"
"656","490000","395000","101","5.199557995605094E9"
"657","500000","395000","101","5.276383039909727E9"
"658","510000","395000","101","5.354497882921906E9"
"659","520000","395000","101","5.434204944358811E9"
"660","530000","395000","101","5.514338714954026E9"
"661","540000","395000","101","5.593553618098082E9"
"662","550000","395000","101","5.67431435652562E9"
"663","560000","395000","101","5.756803178830419E9"
"664","570000","395000","101","5.838643124175748E9"
"665","580000","395000","101","5.921272512365538E9"
"666","590000","395000","101","6.006543462290327E9"
"667","600000","395000","101","6.088668323195293E9"
"668","610000","395000","101","6.174047264605879E9"
"669","620000","395000","101","6.258802258746075E9"
"670","630000","395000","101","6.342760097205317E9"
"671","640000","395000","101","6.428694848392994E9"
"672","650000","395000","101","6.514773842850529E9"
"674","670000","395000","101","6.688207486311482E9"
"673","660000","395000","101","6.602522315819433E9"
"675","680000","395000","101","6.776111727691591E9"
"676","690000","395000","101","6.864609477318E9"
"677","700000","395000","101","6.952375714969872E9"
"678","710000","395000","101","7.040229312489219E9"
"679","720000","395000","101","7.128428114702353E9"
"680","730000","395000","101","7.21824362836879E9"
"681","740000","395000","101","7.308470876116433E9"
"682","750000","395000","101","7.397886604816414E9"
"684","770000","395000","101","7.579465693425547E9"
"683","760000","395000","101","7.4892320928399515E9"
"685","780000","395000","101","7.67026131082167E9"
"686","790000","395000","101","7.7615944348888445E9"
"688","810000","395000","101","7.94549020273197E9"
"687","800000","395000","101","7.854285852163885E9"
"689","820000","395000","101","8.038559279387156E9"
"690","830000","395000","101","8.131041558142641E9"
"692","850000","395000","101","8.317967946062494E9"
"693","860000","395000","101","8.411454668093884E9"
"691","840000","395000","101","8.224663601346165E9"
"694","870000","395000","101","8.506124437979646E9"
"695","880000","395000","101","8.600058510684036E9"
"696","890000","395000","101","8.694358239689085E9"
"697","900000","395000","101","8.789417830337858E9"
"698","910000","395000","101","8.884027310036797E9"
"699","920000","395000","101","8.978926324176939E9"
"700","930000","395000","101","9.07494895892694E9"
"701","940000","395000","101","9.171193402619778E9"
"702","950000","395000","101","9.26662182082404E9"
"703","960000","395000","101","9.362515426886576E9"
"704","970000","395000","101","9.459184909489237E9"
"705","980000","395000","101","9.55512404442971E9"
"706","990000","395000","101","9.652908646796217E9"
"708","0","396000","101","2.6255530773883357E9"
"707","1000000","395000","101","9.750356210823595E9"
"709","10000","396000","101","2.664854498542022E9"
"710","20000","396000","101","2.70334853011767E9"
"711","30000","396000","101","2.739321124346384E9"
"712","40000","396000","101","2.772910027243199E9"
"713","50000","396000","101","2.802017592546203E9"
"714","60000","396000","101","2.834158408985633E9"
"716","80000","396000","101","2.89509324704653E9"
"715","70000","396000","101","2.8641081860641813E9"
"717","90000","396000","101","2.9254603510761013E9"
"718","100000","396000","101","2.9624106747696185E9"
"720","120000","396000","101","3.035130840220316E9"
"719","110000","396000","101","2.9990736401078963E9"
"721","130000","396000","101","3.076319816692235E9"
"722","140000","396000","101","3.117372002134378E9"
"724","160000","396000","101","3.1977404853993087E9"
"723","150000","396000","101","3.157727651455267E9"
"725","170000","396000","101","3.240132964905269E9"
"726","180000","396000","101","3.283901549362228E9"
"727","190000","396000","101","3.330579369600878E9"
"728","200000","396000","101","3.376332712299967E9"
"729","210000","396000","101","3.4241816252370806E9"
"730","220000","396000","101","3.4770868715808706E9"
"731","230000","396000","101","3.5312643262381573E9"
"732","240000","396000","101","3.5850503358121552E9"
"733","250000","396000","101","3.6358567835091853E9"
"734","260000","396000","101","3.6858080597192593E9"
"735","270000","396000","101","3.7395300327135935E9"
"736","280000","396000","101","3.796965836125603E9"
"737","290000","396000","101","3.852745588762578E9"
"738","300000","396000","101","3.9109974638837476E9"
"739","310000","396000","101","3.9707834085022545E9"
"740","320000","396000","101","4.0307077562144675E9"
"742","340000","396000","101","4.153123127246062E9"
"741","330000","396000","101","4.091766668879839E9"
"743","350000","396000","101","4.2172139515024858E9"
"744","360000","396000","101","4.2804009804612594E9"
"745","370000","396000","101","4.346648008022216E9"
"747","390000","396000","101","4.481446389117485E9"
"746","380000","396000","101","4.413522266051385E9"
"748","400000","396000","101","4.550544150289421E9"
"749","410000","396000","101","4.620405448545164E9"
"750","420000","396000","101","4.691034312916996E9"
"751","430000","396000","101","4.762404892919839E9"
"752","440000","396000","101","4.833342011517366E9"
"753","450000","396000","101","4.905934421460517E9"
"754","460000","396000","101","4.979624770891122E9"
"755","470000","396000","101","5.055524486496485E9"
"756","480000","396000","101","5.129917591775079E9"
"757","490000","396000","101","5.205077781162786E9"
"758","500000","396000","101","5.281880750571255E9"
"759","510000","396000","101","5.359973518687223E9"
"760","520000","396000","101","5.439563892642E9"
"761","530000","396000","101","5.51969785692057E9"
"762","540000","396000","101","5.598808997695455E9"
"763","550000","396000","101","5.679563388622019E9"
"764","560000","396000","101","5.761950958357533E9"
"766","580000","396000","101","5.926210337905503E9"
"765","570000","396000","101","5.843602981430638E9"
"767","590000","396000","101","6.01145664959071E9"
"768","600000","396000","101","6.093400626419282E9"
"769","610000","396000","101","6.17860030482249E9"
"770","620000","396000","101","6.263174592119109E9"
"771","630000","396000","101","6.346950737597626E9"
"772","640000","396000","101","6.432864237050525E9"
"773","650000","396000","101","6.518693919675981E9"
"774","660000","396000","101","6.606421676986817E9"
"775","670000","396000","101","6.692076358899888E9"
"776","680000","396000","101","6.779974710193484E9"
"777","690000","396000","101","6.868450155598515E9"
"778","700000","396000","101","6.95618472256769E9"
"779","710000","396000","101","7.043878720742644E9"
"780","720000","396000","101","7.13205565444162E9"
"781","730000","396000","101","7.221854035172152E9"
"782","740000","396000","101","7.31193725315437E9"
"783","750000","396000","101","7.401115153350024E9"
"784","760000","396000","101","7.492378314784092E9"
"785","770000","396000","101","7.582390999870481E9"
"786","780000","396000","101","7.673103702759902E9"
"787","790000","396000","101","7.764352316102814E9"
"788","800000","396000","101","7.857023024706586E9"
"789","810000","396000","101","7.948092670683471E9"
"790","820000","396000","101","8.041141419739775E9"
"791","830000","396000","101","8.133603370896383E9"
"792","840000","396000","101","8.227132199031564E9"
"793","850000","396000","101","8.320416171016444E9"
"794","860000","396000","101","8.413868342363008E9"
"795","870000","396000","101","8.508409672988128E9"
"796","880000","396000","101","8.60219530726069E9"
"797","890000","396000","101","8.696374331510817E9"
"798","900000","396000","101","8.79128044455247E9"
"799","910000","396000","101","8.885812013085096E9"
"801","930000","396000","101","9.076560733096874E9"
"800","920000","396000","101","8.980642941615997E9"
"802","940000","396000","101","9.172784661970535E9"
"803","950000","396000","101","9.268153367221783E9"
"804","960000","396000","101","9.363942445827492E9"
"805","970000","396000","101","9.460545408998611E9"
"806","980000","396000","101","9.556450657926876E9"
"808","1000000","396000","101","9.751526856314339E9"
"807","990000","396000","101","9.654099125262423E9"
"809","0","397000","101","2.6290446544432073E9"
"810","10000","397000","101","2.6683602956894784E9"
"811","20000","397000","101","2.7067442351788626E9"
"812","30000","397000","101","2.742769662813958E9"
"813","40000","397000","101","2.7762185144639115E9"
"814","50000","397000","101","2.8053181370114117E9"
"815","60000","397000","101","2.8374937773754478E9"
"816","70000","397000","101","2.86730140092371E9"
"817","80000","397000","101","2.8982784742553864E9"
"818","90000","397000","101","2.9286375906342754E9"
"819","100000","397000","101","2.965579926677119E9"
"820","110000","397000","101","3.0022349043647113E9"
"821","120000","397000","101","3.0381639659677243E9"
"823","140000","397000","101","3.120389515290626E9"
"822","130000","397000","101","3.0793451361440573E9"
"824","150000","397000","101","3.1607373583159227E9"
"825","160000","397000","101","3.200742385964382E9"
"826","170000","397000","101","3.243127059174757E9"
"827","180000","397000","101","3.286765674746036E9"
"828","190000","397000","101","3.333435857095342E9"
"829","200000","397000","101","3.3791815619050765E9"
"830","210000","397000","101","3.427022836952845E9"
"831","220000","397000","101","3.4798057716220045E9"
"832","230000","397000","101","3.5338624148304725E9"
"833","240000","397000","101","3.5875226044153676E9"
"834","250000","397000","101","3.638321932385413E9"
"835","260000","397000","101","3.6882660888684974E9"
"836","270000","397000","101","3.74198094213585E9"
"837","280000","397000","101","3.799442627804141E9"
"838","290000","397000","101","3.8552150555274887E9"
"839","300000","397000","101","3.9134719091634674E9"
"840","310000","397000","101","3.9732503132941127E9"
"841","320000","397000","101","4.033178811313759E9"
"842","330000","397000","101","4.0941500110150375E9"
"843","340000","397000","101","4.1554986888918595E9"
"844","350000","397000","101","4.2194805217425756E9"
"845","360000","397000","101","4.2826597218647594E9"
"846","370000","397000","101","4.348898920589134E9"
"847","380000","397000","101","4.415765349781725E9"
"848","390000","397000","101","4.483577958288625E9"
"849","400000","397000","101","4.552571403217719E9"
"850","410000","397000","101","4.622425222398202E9"
"851","420000","397000","101","4.692951319250042E9"
"852","430000","397000","101","4.764314601532719E9"
"854","450000","397000","101","4.90782953463308E9"
"853","440000","397000","101","4.835244422410092E9"
"855","460000","397000","101","4.981512586343517E9"
"856","470000","397000","101","5.0574050042287035E9"
"857","480000","397000","101","5.131790811787147E9"
"858","490000","397000","101","5.206943703454697E9"
"859","500000","397000","101","5.283739375143002E9"
"860","510000","397000","101","5.361734865541122E9"
"861","520000","397000","101","5.441250191225775E9"
"862","530000","397000","101","5.521377014935868E9"
"863","540000","397000","101","5.600391856414266E9"
"864","550000","397000","101","5.681139279388751E9"
"865","560000","397000","101","5.763519881172168E9"
"866","570000","397000","101","5.845164936293197E9"
"867","580000","397000","101","5.92768927979177E9"
"868","590000","397000","101","6.012847851087804E9"
"869","600000","397000","101","6.094784795204443E9"
"870","610000","397000","101","6.179974314443644E9"
"871","620000","397000","101","6.264541348064764E9"
"872","630000","397000","101","6.348310239867769E9"
"873","640000","397000","101","6.434216485645151E9"
"874","650000","397000","101","6.520038914595116E9"
"875","660000","397000","101","6.607759418230452E9"
"877","680000","397000","101","6.781139332820586E9"
"876","670000","397000","101","6.693323437652368E9"
"878","690000","397000","101","6.869607656349342E9"
"879","700000","397000","101","6.957335101442246E9"
"880","710000","397000","101","7.044959809518274E9"
"881","720000","397000","101","7.133129816640578E9"
"882","730000","397000","101","7.222921270794429E9"
"883","740000","397000","101","7.312934788730853E9"
"884","750000","397000","101","7.402041748290937E9"
"885","760000","397000","101","7.49329814864652E9"
"886","770000","397000","101","7.583304072654408E9"
"887","780000","397000","101","7.674010014465337E9"
"888","790000","397000","101","7.765251866729748E9"
"889","800000","397000","101","7.857915814255017E9"
"890","810000","397000","101","7.948918608252878E9"
"891","820000","397000","101","8.041899242163793E9"
"892","830000","397000","101","8.134345188153382E9"
"893","840000","397000","101","8.227867401490555E9"
"894","850000","397000","101","8.321144758677439E9"
"895","860000","397000","101","8.414590315225987E9"
"896","870000","397000","101","8.509110746518573E9"
"897","880000","397000","101","8.602829976356867E9"
"898","890000","397000","101","8.697002133015755E9"
"899","900000","397000","101","8.791854368398764E9"
"900","910000","397000","101","8.886333074333887E9"
"901","920000","397000","101","8.981157525872757E9"
"902","930000","397000","101","9.077068840361597E9"
"903","940000","397000","101","9.173286292243225E9"
"904","950000","397000","101","9.26855391144135E9"
"905","960000","397000","101","9.36432336396598E9"
"906","970000","397000","101","9.460900377927942E9"
"907","980000","397000","101","9.55679907317591E9"
"908","990000","397000","101","9.65444098683117E9"
"909","1000000","397000","101","9.75186216420278E9"
"910","0","398000","101","2.631744565684735E9"
"911","10000","398000","101","2.671053905444251E9"
"912","20000","398000","101","2.7094315434468675E9"
"913","30000","398000","101","2.745315665691221E9"
"914","40000","398000","101","2.778758384260644E9"
"915","50000","398000","101","2.8078518737276206E9"
"916","60000","398000","101","2.8400213810111265E9"
"917","70000","398000","101","2.8698228714788704E9"
"918","80000","398000","101","2.900662839773422E9"
"919","90000","398000","101","2.9310159914780226E9"
"920","100000","398000","101","2.9679523628465724E9"
"921","110000","398000","101","3.004477241002459E9"
"922","120000","398000","101","3.040400514862975E9"
"923","130000","398000","101","3.0815758972968087E9"
"924","140000","398000","101","3.122614488700888E9"
"925","150000","398000","101","3.1629565439836955E9"
"926","160000","398000","101","3.202955783889658E9"
"927","170000","398000","101","3.2453346693575406E9"
"928","180000","398000","101","3.2889674971863227E9"
"929","190000","398000","101","3.3356569009222097E9"
"931","210000","398000","101","3.4291373386250553E9"
"930","200000","398000","101","3.381412256542284E9"
"932","220000","398000","101","3.481797004484188E9"
"933","230000","398000","101","3.5358559382383447E9"
"935","250000","398000","101","3.6403263680543323E9"
"934","240000","398000","101","3.589533326491824E9"
"936","260000","398000","101","3.690150536806849E9"
"937","270000","398000","101","3.743859276283054E9"
"939","290000","398000","101","3.8570811620923877E9"
"938","280000","398000","101","3.8013148481601934E9"
"940","300000","398000","101","3.915226846677016E9"
"942","320000","398000","101","4.034921883955196E9"
"941","310000","398000","101","3.974999318371611E9"
"943","330000","398000","101","4.0958871512204194E9"
"944","340000","398000","101","4.1572298966611853E9"
"945","350000","398000","101","4.2212057970758367E9"
"947","370000","398000","101","4.350612331050299E9"
"946","360000","398000","101","4.2843790647619715E9"
"948","380000","398000","101","4.41747282780683E9"
"949","390000","398000","101","4.485179243407163E9"
"950","400000","398000","101","4.55416693283201E9"
"951","410000","398000","101","4.624014996508233E9"
"952","420000","398000","101","4.694446064288373E9"
"953","430000","398000","101","4.765706751450055E9"
"955","450000","398000","101","4.909210908477893E9"
"954","440000","398000","101","4.836631184291163E9"
"956","460000","398000","101","4.982888572152075E9"
"957","470000","398000","101","5.0587824350261135E9"
"959","490000","398000","101","5.208223334635883E9"
"958","480000","398000","101","5.13316263897407E9"
"960","500000","398000","101","5.285013588602661E9"
"961","510000","398000","101","5.363009079444047E9"
"963","530000","398000","101","5.522639520320186E9"
"962","520000","398000","101","5.442518550869389E9"
"964","540000","398000","101","5.601648507539286E9"
"965","550000","398000","101","5.682390076254474E9"
"967","570000","398000","101","5.8463143960715685E9"
"966","560000","398000","101","5.764681065263226E9"
"968","580000","398000","101","5.928832840178273E9"
"969","590000","398000","101","6.013904508399163E9"
"970","600000","398000","101","6.095835734479035E9"
"971","610000","398000","101","6.181019535681466E9"
"972","620000","398000","101","6.265511230733683E9"
"973","630000","398000","101","6.34927459979953E9"
"974","640000","398000","101","6.435175322839746E9"
"975","650000","398000","101","6.520992229052545E9"
"976","660000","398000","101","6.608707209950701E9"
"977","670000","398000","101","6.694196727133716E9"
"978","680000","398000","101","6.782007290100974E9"
"979","690000","398000","101","6.87047028142876E9"
"980","700000","398000","101","6.958192394320689E9"
"981","710000","398000","101","7.045811770195738E9"
"982","720000","398000","101","7.13390848948273E9"
"983","730000","398000","101","7.223688114815176E9"
"984","740000","398000","101","7.313696265476033E9"
"985","750000","398000","101","7.402732374547161E9"
"986","760000","398000","101","7.493976025711858E9"
"988","780000","398000","101","7.674677086830331E9"
"987","770000","398000","101","7.583976547369567E9"
"989","790000","398000","101","7.765913536744565E9"
"990","800000","398000","101","7.858508435520604E9"
"991","810000","398000","101","7.949505800862721E9"
"992","820000","398000","101","8.042481006117886E9"
"993","830000","398000","101","8.13486905271138E9"
"994","840000","398000","101","8.228386032692412E9"
"996","860000","398000","101","8.41509847971555E9"
"995","850000","398000","101","8.3216581565231495E9"
"997","870000","398000","101","8.509560775959638E9"
"998","880000","398000","101","8.603274962977982E9"
"999","890000","398000","101","8.697442076816923E9"
"1000","900000","398000","101","8.792220788713858E9"
"1001","910000","398000","101","8.886694410215372E9"
"1002","920000","398000","101","8.981513777320639E9"
"1003","930000","398000","101","9.07742000737587E9"
"1004","940000","398000","101","9.173632374823896E9"
"1005","950000","398000","101","9.2688949095884E9"
"1006","960000","398000","101","9.36465927767943E9"
"1007","970000","398000","101","9.46119703575244E9"
"1008","980000","398000","101","9.557073554488573E9"
"1009","990000","398000","101","9.654673620744009E9"
"1010","1000000","398000","101","9.752089892563074E9"
"1011","0","399000","101","2.638487352724098E9"
"1012","10000","399000","101","2.6776459392266426E9"
"1013","20000","399000","101","2.7157842847427974E9"
"1014","30000","399000","101","2.751653197482619E9"
"1015","40000","399000","101","2.7850807065475245E9"
"1016","50000","399000","101","2.814287914454577E9"
"1017","60000","399000","101","2.8464418061231546E9"
"1018","70000","399000","101","2.8759846584682155E9"
"1019","80000","399000","101","2.9068093829257708E9"
"1020","90000","399000","101","2.9370237403958397E9"
"1021","100000","399000","101","2.973831567993096E9"
"1022","110000","399000","101","3.01034108616321E9"
"1023","120000","399000","101","3.0462490000379577E9"
"1024","130000","399000","101","3.0874090224860315E9"
"1025","140000","399000","101","3.1283063637755976E9"
"1026","150000","399000","101","3.16865984049949E9"
"1027","160000","399000","101","3.208526110610203E9"
"1028","170000","399000","101","3.250768488945012E9"
"1029","180000","399000","101","3.294386268849431E9"
"1030","190000","399000","101","3.34107663882025E9"
"1031","200000","399000","101","3.386816730941756E9"
"1032","210000","399000","101","3.4344103862471814E9"
"1033","220000","399000","101","3.4868243326591954E9"
"1034","230000","399000","101","3.540745610134355E9"
"1035","240000","399000","101","3.5944084182523975E9"
"1036","250000","399000","101","3.645186879679463E9"
"1037","260000","399000","101","3.695064905651696E9"
"1038","270000","399000","101","3.74875886969286E9"
"1039","280000","399000","101","3.8061996661349535E9"
"1040","290000","399000","101","3.8619725563469367E9"
"1041","300000","399000","101","3.9198363180044975E9"
"1042","310000","399000","101","3.97959371965258E9"
"1043","320000","399000","101","4.039392186187333E9"
"1044","330000","399000","101","4.1003425560224285E9"
"1045","340000","399000","101","4.161670404033064E9"
"1046","350000","399000","101","4.225527621262128E9"
"1047","360000","399000","101","4.2885885212641387E9"
"1048","370000","399000","101","4.354697100658688E9"
"1049","380000","399000","101","4.4215469418666E9"
"1050","390000","399000","101","4.489238758275925E9"
"1051","400000","399000","101","4.5579196043300705E9"
"1052","410000","399000","101","4.627753612880566E9"
"1053","420000","399000","101","4.698170625534996E9"
"1054","430000","399000","101","4.769425398950649E9"
"1055","440000","399000","101","4.840335561091815E9"
"1057","460000","399000","101","4.98656440755284E9"
"1056","450000","399000","101","4.912901014578604E9"
"1058","470000","399000","101","5.0624760970395975E9"
"1059","480000","399000","101","5.136748451297733E9"
"1060","490000","399000","101","5.211707089817863E9"
"1061","500000","399000","101","5.288385216136131E9"
"1062","510000","399000","101","5.366209730983595E9"
"1063","520000","399000","101","5.445618018091165E9"
"1065","540000","399000","101","5.604719875252312E9"
"1064","530000","399000","101","5.525724937787581E9"
"1066","550000","399000","101","5.685447394213109E9"
"1067","560000","399000","101","5.767649863279054E9"
"1068","570000","399000","101","5.849188721792702E9"
"1069","580000","399000","101","5.9315338707451935E9"
"1070","590000","399000","101","6.0165870251048355E9"
"1071","600000","399000","101","6.098501546577786E9"
"1072","610000","399000","101","6.183671167764017E9"
"1073","620000","399000","101","6.268148682800023E9"
"1074","630000","399000","101","6.351812387323473E9"
"1075","640000","399000","101","6.437621819409672E9"
"1076","650000","399000","101","6.523424891260132E9"
"1077","660000","399000","101","6.6110730305388155E9"
"1078","670000","399000","101","6.696548698709046E9"
"1079","680000","399000","101","6.784345412663501E9"
"1080","690000","399000","101","6.872723903030354E9"
"1081","700000","399000","101","6.960417011083645E9"
"1082","710000","399000","101","7.047905536795026E9"
"1083","720000","399000","101","7.135988545871157E9"
"1084","730000","399000","101","7.225754460992722E9"
"1085","740000","399000","101","7.315561675308649E9"
"1086","750000","399000","101","7.404447995889044E9"
"1087","760000","399000","101","7.495678872157297E9"
"1088","770000","399000","101","7.585666618918559E9"
"1089","780000","399000","101","7.676354383482865E9"
"1090","790000","399000","101","7.767515762703943E9"
"1092","810000","399000","101","7.951061353461375E9"
"1091","800000","399000","101","7.860077024577978E9"
"1093","820000","399000","101","8.043992151710746E9"
"1094","830000","399000","101","8.136313711655211E9"
"1095","840000","399000","101","8.229762086096355E9"
"1096","850000","399000","101","8.3230216836866255E9"
"1097","860000","399000","101","8.416448681640091E9"
"1098","870000","399000","101","8.510792878488559E9"
"1099","880000","399000","101","8.604493233421375E9"
"1100","890000","399000","101","8.69864651517479E9"
"1101","900000","399000","101","8.79318925422535E9"
"1102","910000","399000","101","8.887606591556665E9"
"1104","930000","399000","101","9.078258882002008E9"
"1103","920000","399000","101","8.98241332303058E9"
"1105","940000","399000","101","9.174458804354895E9"
"1106","950000","399000","101","9.269708894024246E9"
"1107","960000","399000","101","9.365444101526518E9"
"1108","970000","399000","101","9.461969188016724E9"
"1109","980000","399000","101","9.557782152600431E9"
"1110","990000","399000","101","9.655291984059399E9"
"1111","1000000","399000","101","9.752675788683165E9"
"1112","0","400000","101","2.6446361982397103E9"
"1114","20000","400000","101","2.721677140638881E9"
"1113","10000","400000","101","2.6836900878085036E9"
"1115","30000","400000","101","2.7575320472170005E9"
"1116","40000","400000","101","2.790945550120196E9"
"1117","50000","400000","101","2.8201387518655396E9"
"1118","60000","400000","101","2.8522097473723526E9"
"1119","70000","400000","101","2.8817383498548865E9"
"1120","80000","400000","101","2.9124244266605444E9"
"1122","100000","400000","101","2.979037849362459E9"
"1121","90000","400000","101","2.942366646391459E9"
"1123","110000","400000","101","3.015533825613017E9"
"1124","120000","400000","101","3.0514281975682015E9"
"1125","130000","400000","101","3.092447712392072E9"
"1126","140000","400000","101","3.133331680168314E9"
"1127","150000","400000","101","3.173689132889931E9"
"1128","160000","400000","101","3.2135418139131E9"
"1129","170000","400000","101","3.255770603160371E9"
"1130","180000","400000","101","3.299400429914295E9"
"1131","190000","400000","101","3.34595896227644E9"
"1132","200000","400000","101","3.391566107604797E9"
"1133","210000","400000","101","3.4390296995503745E9"
"1134","220000","400000","101","3.491430373038527E9"
"1136","240000","400000","101","3.598987912783995E9"
"1135","230000","400000","101","3.545338377589819E9"
"1138","260000","400000","101","3.6995086261392946E9"
"1137","250000","400000","101","3.6497531012871904E9"
"1139","270000","400000","101","3.7531894986116943E9"
"1140","280000","400000","101","3.8104090639739985E9"
"1141","290000","400000","101","3.866190546797149E9"
"1142","300000","400000","101","3.923950306024832E9"
"1143","310000","400000","101","3.983482248955952E9"
"1144","320000","400000","101","4.043273470310156E9"
"1145","330000","400000","101","4.1042160389840426E9"
"1146","340000","400000","101","4.165530610291951E9"
"1147","350000","400000","101","4.2293745508182836E9"
"1148","360000","400000","101","4.2924432597644963E9"
"1149","370000","400000","101","4.358538131307894E9"
"1150","380000","400000","101","4.425172786639249E9"
"1151","390000","400000","101","4.492851253484306E9"
"1152","400000","400000","101","4.561420549277017E9"
"1153","410000","400000","101","4.631241389618331E9"
"1154","420000","400000","101","4.701645234063587E9"
"1155","430000","400000","101","4.772886839270067E9"
"1157","450000","400000","101","4.916245796621319E9"
"1156","440000","400000","101","4.843783833202059E9"
"1158","460000","400000","101","4.989717536291772E9"
"1160","480000","400000","101","5.139783122953857E9"
"1159","470000","400000","101","5.065617468067078E9"
"1161","490000","400000","101","5.214728882257988E9"
"1162","500000","400000","101","5.291310552726612E9"
"1163","510000","400000","101","5.369039831534143E9"
"1165","530000","400000","101","5.528530042050902E9"
"1164","520000","400000","101","5.448435620498099E9"
"1166","540000","400000","101","5.60751248137203E9"
"1167","550000","400000","101","5.688146526707204E9"
"1168","560000","400000","101","5.770254725467667E9"
"1169","570000","400000","101","5.851698606562563E9"
"1170","580000","400000","101","5.934031373966685E9"
"1171","590000","400000","101","6.019069718738131E9"
"1173","610000","400000","101","6.18612865637344E9"
"1172","600000","400000","101","6.10097163769914E9"
"1174","620000","400000","101","6.270593568897509E9"
"1175","630000","400000","101","6.354020286659979E9"
"1176","640000","400000","101","6.439735829325688E9"
"1177","650000","400000","101","6.525514491309545E9"
"1178","660000","400000","101","6.61314166020906E9"
"1179","670000","400000","101","6.69860457463412E9"
"1180","680000","400000","101","6.786388534843406E9"
"1181","690000","400000","101","6.874689523788848E9"
"1182","700000","400000","101","6.962306225707521E9"
"1183","710000","400000","101","7.049713078774455E9"
"1184","720000","400000","101","7.137783910593578E9"
"1185","730000","400000","101","7.227466300410214E9"
"1186","740000","400000","101","7.317197390659264E9"
"1187","750000","400000","101","7.406071694091484E9"
"1188","760000","400000","101","7.497290553211554E9"
"1189","770000","400000","101","7.58725478650425E9"
"1190","780000","400000","101","7.677930307432714E9"
"1191","790000","400000","101","7.768896787516228E9"
"1192","800000","400000","101","7.861437700444607E9"
"1193","810000","400000","101","7.952355127488612E9"
"1194","820000","400000","101","8.045274223399522E9"
"1195","830000","400000","101","8.137584081005539E9"
"1196","840000","400000","101","8.231020753108236E9"
"1197","850000","400000","101","8.324254946331236E9"
"1199","870000","400000","101","8.511840755568537E9"
"1198","860000","400000","101","8.417568722925675E9"
"1200","880000","400000","101","8.605529546087948E9"
"1201","890000","400000","101","8.699622514490871E9"
"1202","900000","400000","101","8.794105914110989E9"
"1203","910000","400000","101","8.88848142687975E9"
"1204","920000","400000","101","8.983276531564148E9"
"1205","930000","400000","101","9.079061963168879E9"
"1206","940000","400000","101","9.175161206384272E9"
"1207","950000","400000","101","9.270400250399494E9"
"1208","960000","400000","101","9.366105099939756E9"
"1209","970000","400000","101","9.462560430661922E9"
"1210","980000","400000","101","9.558344858548111E9"
"1211","990000","400000","101","9.655843153747665E9"
"1212","1000000","400000","101","9.75321542211205E9"
"1213","0","401000","101","2.6563469459065537E9"
"1214","10000","401000","101","2.69537494754302E9"
"1215","20000","401000","101","2.7331114951697745E9"
"1216","30000","401000","101","2.768529991168029E9"
"1217","40000","401000","101","2.8019182257352223E9"
