who,color,heading,xcor,ycor,shape,label,label-color,breed,hidden?,size,pen-size,pen-mode,total_market_value,structure_value,sq.ft.,damage_pct_10y,damage_pct_100y,cost_to_personal_property_10y,cost_to_personal_property_100y,latitude,longitude,elevation,stories,basement,inundation_10y,inundation_100y,future_loss,future_benefit,mot_year,ori_year,ori_moved?,nearhouse,move,normal_inf?,poor_inf?,s_prime,moved?,cnear,nbpast_move
77,29,115,-401.4348517,517.9795223,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",538000,320000,2600,0.314,0.449,50000,50000,40.615654,-73.916399,2.8,2,"""""",46,75,2.86E+08,0,1,1,TRUE,{turtles 3188 2624 4129 12 2552 1244 3155 4385 1095 3032},0,FALSE,FALSE,-809860.3749,TRUE,0,2
78,19,261,-414.7968117,948.2701086,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",378000,139000,2300,0,0,0,0,40.652043,-73.917529,8.9,1,"""""",0,0,1.19E+08,0,4,4,TRUE,{turtles 3530 312 5567 1156 5602 4424 2067 364 5247 2739},0,FALSE,FALSE,-43037.95815,TRUE,0,2
79,29,136,-326.9507932,705.9101686,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",499000,333000,2000,0.524,0.587,50000,50000,40.631547,-73.9101,1.5,2,"""""",97,126,2.73E+08,0,1,1,TRUE,{turtles 738 5555 2121 1122 3564 5827 786 5295 1552 2053},0,FALSE,FALSE,-841979.0448,TRUE,0,2
80,19,349,-642.2930493,151.1168594,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",368000,218000,2077,0.672,0.732,50000,50000,40.584629,-73.936768,1.7,1,"""""",89,118,1.18E+08,0,4,4,TRUE,{turtles 4441 4857 5614 5424 5717 941 1145 638 3764 3731},2,FALSE,FALSE,-64527.07381,TRUE,0,2
81,19,25,-935.7595301,99.69105052,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",309000,137000,1800,0.532,0.632,50000,50000,40.58028,-73.961586,2.7,1,"""""",50,78,1.07E+08,0,4,4,TRUE,{turtles 1227 481 1932 5547 1425 5156 1769 3792 5443 2002},1,FALSE,FALSE,-191312.8562,TRUE,0,2
82,39,232,-685.7135069,543.4027205,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",631000,481000,1845,0,0,0,0,40.617804,-73.94044,6.4,2,"""""",0,0,3.18E+08,0,1,1,TRUE,{turtles 5405 1989 4759 299 2082 2305 628 4014 4867 4299},0,FALSE,FALSE,-733269.7005,TRUE,0,2
83,29,345,-253.424539,809.2820751,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",481000,285000,2976,0,0.209,0,43001,40.640289,-73.903882,4.3,2,"""""",0,15,2.67E+08,0,1,1,TRUE,{turtles 5152 3531 2677 2839 281 246 653 1391 3571 4458},0,FALSE,FALSE,-856803.0463,TRUE,0,2
84,29,26,-372.4642304,830.5429636,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",441000,159000,3633,0,0,0,0,40.642087,-73.913949,5.8,2,"""""",0,0,2.53E+08,0,1,1,TRUE,{turtles 4459 512 2318 5394 5583 528 2707 1792 68 850},0,FALSE,FALSE,-889745.2718,TRUE,0,2
85,39,320,-666.3327525,464.9691978,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",666000,456000,1767,0,0,0,0,40.611171,-73.938801,4.7,2,"""""",0,0,3.30E+08,0,1,1,TRUE,{turtles 4391 3327 3193 2754 3381 1347 2740 5373 3874 1744},0,FALSE,FALSE,-704445.2531,TRUE,0,2
86,59,267,-223.4961135,527.0018015,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1148000,771000,6000,0.449,0.524,50000,50000,40.616417,-73.901351,2.1,1.5,"""""",73,102,4.95E+08,0,1,1,TRUE,{turtles 666 1603 5089 950 576 3036 4060 4327 4689 2358},0,FALSE,FALSE,-307491.4353,TRUE,0,2
87,69,199,-653.6566276,81.76473958,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1215000,891000,2700,0.362,0.449,50000,50000,40.578764,-73.937729,2.6,2,"""""",54,82,5.18E+08,0,1,1,TRUE,{turtles 3744 2377 3881 5719 5551 4393 4432 3 1055 5078},0,FALSE,FALSE,-252313.2076,TRUE,0,2
88,29,243,-429.7196378,905.4408881,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",465000,226000,2200,0,0,0,0,40.648421,-73.918791,7.4,1,"""""",0,0,2.61E+08,0,1,1,TRUE,{turtles 536 315 568 3085 3471 3466 1664 3214 4916 1389},0,FALSE,FALSE,-869979.9365,TRUE,0,2
89,39,208,-564.5808359,462.6751976,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",612000,400000,3000,0,0.209,0,43001,40.610977,-73.930196,4.3,2,"""""",0,15,3.12E+08,0,1,1,TRUE,{turtles 5413 5254 3349 2478 2595 1771 928 2822 874 4171},0,FALSE,FALSE,-748917.2576,TRUE,0,2
90,59,232,-260.8504778,447.9297426,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1020000,691000,5575,0,0.233,0,20624,40.60973,-73.90451,4.5,1,"""""",0,8,4.51E+08,0,1,1,TRUE,{turtles 5698 5505 3421 1444 3054 5713 3254 544 447 1046},0,FALSE,FALSE,-412906.5571,TRUE,0,2
91,29,351,-902.9458672,178.9877795,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",495000,347000,2000,0.263,0.407,46633,50000,40.586986,-73.958811,3.1,2,"""""",34,63,2.72E+08,0,1,1,TRUE,{turtles 2886 3953 757 5430 1707 2445 3572 2895 5111 4902},0,FALSE,FALSE,-845273.2673,TRUE,0,2
92,29,288,-928.392715,78.796729,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",408000,204000,1638,0.532,0.632,50000,50000,40.578513,-73.960963,2.7,1,"""""",50,78,2.42E+08,0,1,1,TRUE,{turtles 724 541 4538 5561 5324 2831 341 1927 5272 4290},0,FALSE,FALSE,-916922.6079,TRUE,0,2
93,29,1,-231.3240937,765.8970917,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",528000,355000,2794,0,0.209,0,43001,40.63662,-73.902013,4.2,2,"""""",0,19,2.83E+08,0,1,1,TRUE,{turtles 3373 1953 3740 2924 3251 1337 2416 839 2549 5308},0,FALSE,FALSE,-818095.9313,TRUE,0,2
94,29,306,-294.5036974,707.2463646,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",432000,300000,1600,0.524,0.587,50000,50000,40.63166,-73.907356,1.4,2,"""""",101,130,2.50E+08,0,1,1,TRUE,{turtles 1420 1687 1915 4213 2407 2645 2908 572 2300 2916},0,FALSE,FALSE,-897157.2726,TRUE,0,2
95,29,37,-560.3594025,548.3809375,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",522000,383000,2000,0,0,0,0,40.618225,-73.929839,4.7,2,"""""",0,0,2.81E+08,0,1,1,TRUE,{turtles 1277 4513 3186 4150 4901 898 491 1816 1326 519},0,FALSE,FALSE,-823037.2651,TRUE,0,2
96,19,346,-132.8003319,774.3990821,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",337000,175000,2750,0,0.321,0,43001,40.637339,-73.893681,4.3,1,"""""",0,15,1.12E+08,0,4,4,TRUE,{turtles 4181 1384 4969 3802 4653 5280 429 2852 3775 5621},0,FALSE,FALSE,-131143.3324,TRUE,0,2
97,29,177,-837.8743045,148.5981891,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",471000,347000,1093,0.362,0.449,50000,50000,40.584416,-73.953308,2.7,2,"""""",50,78,2.64E+08,0,1,1,TRUE,{turtles 1901 5659 5189 3389 3419 1423 1069 4272 4070 4253},0,FALSE,FALSE,-865038.6027,TRUE,0,2
98,39,71,-628.4462748,480.5542095,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",621000,459000,1573,0,0,0,0,40.612489,-73.935597,4.7,2,"""""",0,0,3.15E+08,0,1,1,TRUE,{turtles 2632 113 3716 4515 3196 5242 810 2199 5727 4739},0,FALSE,FALSE,-741505.2569,TRUE,0,2
99,29,340,-515.2243571,468.5875693,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",540000,373000,2500,0.152,0.314,26470,50000,40.611477,-73.926022,3.7,2,"""""",10,39,2.87E+08,0,1,1,TRUE,{turtles 1199 5025 2832 3305 1743 4198 1835 3632 5048 2999},0,FALSE,FALSE,-808213.2636,TRUE,0,2
100,29,286,-392.6372426,581.7267138,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",599000,442000,1920,0.314,0.449,50000,50000,40.621045,-73.915655,2.8,2,"""""",46,75,3.07E+08,0,1,1,TRUE,{turtles 2980 2619 1880 2078 560 830 534 5125 3086 1709},0,FALSE,FALSE,-759623.4809,TRUE,0,2
101,39,24,-703.8999622,480.5187353,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",754000,524000,3000,0,0,0,0,40.612486,-73.941978,5.3,2.5,"""""",0,0,3.60E+08,0,1,1,TRUE,{turtles 1560 3556 4176 682 1333 1643 2390 5260 4648 2623},0,FALSE,FALSE,-631972.3569,TRUE,0,2
102,29,156,-423.4525238,531.6843998,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",467000,303000,2112,0.263,0.362,46633,50000,40.616813,-73.918261,3.2,2,"""""",30,59,2.62E+08,0,1,1,TRUE,{turtles 5576 1116 2168 3749 715 184 222 3246 2854 2000},0,FALSE,FALSE,-868332.8252,TRUE,0,2
103,29,173,-394.8721191,525.6656055,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",562000,352000,2600,0.362,0.449,50000,50000,40.616304,-73.915844,2.7,2,"""""",50,78,2.95E+08,0,1,1,TRUE,{turtles 3178 5457 2631 12 2552 3338 4454 1496 3032 4385},0,FALSE,FALSE,-790095.0395,TRUE,0,2
104,29,208,-653.3373596,530.8093688,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",587000,376000,2848,0,0,0,0,40.616739,-73.937702,5.9,1.75,"""""",0,0,3.03E+08,0,1,1,TRUE,{turtles 1847 5246 2503 4025 2958 5851 1318 4670 4067 4408},0,FALSE,FALSE,-769506.1486,TRUE,0,2
105,39,358,-721.5070051,527.5812139,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",733000,564000,2663,0,0,0,0,40.616466,-73.943467,6.7,2,"""""",0,0,3.53E+08,0,1,1,TRUE,{turtles 4954 3848 195 580 5738 588 4775 4667 680 5206},0,FALSE,FALSE,-649267.0254,TRUE,0,2
106,29,188,-491.4329734,655.6077103,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",571000,414000,2500,0,0.152,0,20624,40.627293,-73.92401,4.5,2,"""""",0,8,2.98E+08,0,1,1,TRUE,{turtles 4463 2691 704 4291 1196 5751 585 1650 1863 2630},0,FALSE,FALSE,-782683.0388,TRUE,0,2
107,59,181,-839.8963356,113.490526,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1000000,772000,3200,0.557,0.587,50000,50000,40.581447,-73.953479,1.2,2,"""""",109,138,4.44E+08,0,1,1,TRUE,{turtles 1 2360 4287 606 4093 846 4315 4708 5165 4578},0,FALSE,FALSE,-429377.6699,TRUE,0,2
108,79,268,-261.9147047,548.5701334,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1496000,1134000,8000,0.314,0.449,50000,50000,40.618241,-73.9046,2.8,2.5,"""""",46,75,6.14E+08,0,1,1,TRUE,{turtles 759 237 2238 2874 2733 3098 5270 4243 756 868},0,FALSE,FALSE,-20894.07312,TRUE,0,2
109,39,286,-385.9207884,584.43458,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",661000,504000,2456,0.362,0.449,50000,50000,40.621274,-73.915087,2.7,2,"""""",50,78,3.28E+08,0,1,1,TRUE,{turtles 5697 3857 1709 2078 560 2619 1374 100 2980 5498},0,FALSE,FALSE,-708563.0313,TRUE,0,2
110,59,223,-306.3875645,509.5011813,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1015000,536000,9090,0.532,0.632,50000,50000,40.614937,-73.908361,2.6,1,"""""",54,82,4.49E+08,0,1,1,TRUE,{turtles 2334 984 4895 597 1506 5354 1390 5244 1414 3647},0,FALSE,FALSE,-417024.3353,TRUE,0,2
111,19,152,-72.17487272,792.6446611,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",398000,238000,2600,0.407,0.488,50000,50000,40.638882,-73.888554,2.3,2,"""""",65,94,2.39E+08,0,1,1,TRUE,{turtles 1359 5796 1466 3553 2454 4568 2349 4869 3784 5664},0,FALSE,FALSE,-925158.1643,TRUE,0,2
112,49,139,-833.1325824,54.0357164,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",960000,642000,3040,0.524,0.587,50000,50000,40.576419,-73.952907,1.5,2.5,"""""",97,126,4.31E+08,0,1,1,TRUE,{turtles 3290 1917 3780 1150 2393 4731 130 1476 4381 2042},0,FALSE,FALSE,-462319.8954,TRUE,0,2
113,39,358,-629.6405739,479.797426,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",621000,463000,1573,0,0.152,0,7207,40.612425,-73.935698,4.6,2,"""""",0,4,3.15E+08,0,1,1,TRUE,{turtles 4515 98 3196 5242 2632 3716 5727 810 4739 2199},0,FALSE,FALSE,-741505.2569,TRUE,0,2
114,29,201,-79.31701771,799.0654968,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",479000,303000,4150,0.586,0.672,50000,50000,40.639425,-73.889158,2.4,1,"""""",62,90,2.66E+08,0,1,1,TRUE,{turtles 4946 4066 3551 4568 5556 1466 3784 358 5240 1359},0,FALSE,FALSE,-858450.1576,TRUE,0,2
115,29,139,-482.5880654,508.4133049,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",517000,344000,2050,0.263,0.407,46633,50000,40.614845,-73.923262,3.1,2,"""""",34,63,2.79E+08,0,1,1,TRUE,{turtles 1575 4723 2974 1179 2925 4854 440 240 4736 592},0,FALSE,FALSE,-827155.0433,TRUE,0,2
116,19,85,-436.8026591,877.014205,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",383000,188000,1440,0,0,0,0,40.646017,-73.91939,5.8,2,"""""",0,0,1.20E+08,0,4,4,TRUE,{turtles 5742 3158 3583 5091 3073 2258 4262 2887 4877 180},0,FALSE,FALSE,-32293.40032,TRUE,0,2
117,19,242,-66.79461448,801.6787651,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",367000,211000,2600,0.407,0.488,50000,50000,40.639646,-73.888099,2.3,2,"""""",65,94,1.17E+08,0,4,4,TRUE,{turtles 3528 5120 4482 1540 4792 1296 2807 1022 4547 2613},1,FALSE,FALSE,-66675.98538,TRUE,0,2
118,79,319,-281.6147272,476.1672297,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1561000,1073000,5600,0.362,0.488,50000,50000,40.612118,-73.906266,2.5,3,"""""",58,86,6.36E+08,0,1,2,TRUE,{turtles 5632 1564 2237 228 3656 865 3991 3638 2752 5638},0,FALSE,FALSE,32637.04338,TRUE,0,2
119,29,132,-512.1262743,674.0897842,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",483000,339000,1867,0,0,0,0,40.628856,-73.92576,4.9,2,"""""",0,0,2.68E+08,0,1,1,TRUE,{turtles 3379 302 4483 354 4302 5861 5067 331 1774 870},0,FALSE,FALSE,-855155.935,TRUE,0,2
120,39,215,-546.0041641,622.7940475,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",627000,440000,2225,0,0.152,0,7207,40.624518,-73.928625,4.6,2.5,"""""",0,4,3.17E+08,0,1,1,TRUE,{turtles 387 5268 2235 2345 11 1051 5553 804 1340 1372},0,FALSE,FALSE,-736563.923,TRUE,0,2
121,39,36,-952.6334389,172.6733666,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",652000,524000,1600,0.263,0.362,46633,50000,40.586452,-73.963013,3.3,2,"""""",26,55,3.25E+08,0,1,1,TRUE,{turtles 2167 69 5793 598 1855 5733 3786 1311 126 3198},0,FALSE,FALSE,-715975.0321,TRUE,0,2
122,29,263,-39.95244705,785.7626605,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",414000,286000,2125,0.407,0.524,50000,50000,40.6383,-73.885829,2.2,2,"""""",69,98,2.44E+08,0,1,1,TRUE,{turtles 4197 2296 2039 1115 2188 3876 746 1593 1254 2354},0,FALSE,FALSE,-911981.2741,TRUE,0,2
123,39,99,-713.7736229,169.5161601,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",666000,520000,2264,0,0.321,0,43001,40.586185,-73.942813,4.1,1,"""""",0,23,3.30E+08,0,1,1,TRUE,{turtles 3229 1634 4384 3814 5463 632 1851 1723 2378 1302},0,FALSE,FALSE,-704445.2531,TRUE,0,2
124,29,298,-702.2563229,149.8279624,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",525000,362000,2306,0.321,0.471,43001,50000,40.58452,-73.941839,3.6,1,"""""",14,43,2.82E+08,0,1,1,TRUE,{turtles 2920 5562 2173 5463 4526 1634 958 3444 123 876},0,FALSE,FALSE,-820566.5982,TRUE,0,2
125,49,19,-288.8159959,447.3739797,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",848000,542000,4343,0,0.401,0,46633,40.609683,-73.906875,4,1,"""""",0,27,3.92E+08,0,1,1,TRUE,{turtles 1241 2221 444 2106 5044 1074 4956 3931 4677 4417},0,FALSE,FALSE,-554558.1269,TRUE,0,2
126,39,24,-951.108047,164.6680153,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",738000,576000,2000,0.263,0.362,46633,50000,40.585775,-73.962884,3.3,2,"""""",26,55,3.55E+08,0,1,1,TRUE,{turtles 1311 3786 1855 598 3198 69 2167 121 5793 5733},0,FALSE,FALSE,-645149.2472,TRUE,0,2
127,29,226,-311.0346887,876.6239885,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",445000,287000,2500,0,0,0,0,40.645984,-73.908754,6.8,2.5,"""""",0,0,2.55E+08,0,1,1,TRUE,{turtles 487 3413 3512 913 2988 3057 3228 2644 3302 2304},0,FALSE,FALSE,-886451.0493,TRUE,0,2
128,29,318,-634.5005434,536.6862663,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",526000,326000,2000,0,0,0,0,40.617236,-73.936109,5.5,2,"""""",0,0,2.82E+08,0,1,1,TRUE,{turtles 894 2284 5066 5475 2319 4323 4455 1164 3602 586},0,FALSE,FALSE,-819743.0425,TRUE,0,2
129,59,300,-282.3715108,458.3473415,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1008000,637000,6000,0.321,0.532,43001,50000,40.610611,-73.90633,3.4,1,"""""",22,51,4.47E+08,0,1,1,TRUE,{turtles 4956 5030 5752 2329 806 1356 5116 4151 2221 3429},0,FALSE,FALSE,-422789.2247,TRUE,0,2
130,69,348,-840.2156037,53.61002563,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1268000,917000,3328,0.672,0.732,50000,50000,40.576383,-73.953506,1.8,1,"""""",85,114,5.36E+08,0,1,1,TRUE,{turtles 1476 112 3290 1917 4731 1150 3780 2393 1553 2042},0,FALSE,FALSE,-208664.7587,TRUE,0,2
131,29,64,-336.1149693,818.8837667,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",457000,301000,2100,0,0,0,0,40.641101,-73.910875,5.7,2,"""""",0,0,2.59E+08,0,1,1,TRUE,{turtles 4468 1792 2707 1803 850 5394 1422 775 2509 4675},0,FALSE,FALSE,-876568.3816,TRUE,0,2
132,29,96,-517.0098933,510.8846763,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",468000,315000,1833,0,0.209,0,43001,40.615054,-73.926173,4.3,2,"""""",0,15,2.62E+08,0,1,1,TRUE,{turtles 3549 1293 1819 4601 4674 2867 190 4951 3123 4047},0,FALSE,FALSE,-867509.2696,TRUE,0,2
133,29,336,-630.6575018,559.2360519,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",572000,376000,4000,0,0,0,0,40.619143,-73.935784,5.4,2,"""""",0,0,2.98E+08,0,1,1,TRUE,{turtles 2243 4326 2232 5232 5374 1956 3468 803 1363 1924},0,FALSE,FALSE,-781859.4832,TRUE,0,2
134,135,91,-325.4135766,395.7826244,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1620000,816000,9500,0.587,0.587,50000,50000,40.60532,-73.90997,0.3,2,"""""",144,173,6.56E+08,0,1,2,TRUE,{turtles 3221 5234 1640 691 2517 3650 1365 2357 4344 4440},3,TRUE,FALSE,1E+12,TRUE,0,2
135,39,246,-545.8149682,433.9883702,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",682000,529000,2050,0.209,0.362,43001,50000,40.608551,-73.928609,3.4,2,"""""",22,51,3.36E+08,0,1,1,TRUE,{turtles 2946 4862 1184 4804 4823 5557 2337 630 2882 4045},0,FALSE,FALSE,-691268.3629,TRUE,0,2
136,39,96,-744.0449659,246.4597652,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",789000,612000,2000,0.152,0.314,26470,50000,40.592692,-73.945373,3.7,2,"""""",10,39,3.72E+08,0,1,1,TRUE,{turtles 1138 5673 2553 5772 4588 1153 3717 926 211 2181},0,FALSE,FALSE,-603147.9096,TRUE,0,2
137,39,152,-680.593393,503.8253045,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",621000,387000,2800,0,0,0,0,40.614457,-73.940007,5.8,2,"""""",0,0,3.15E+08,0,1,1,TRUE,{turtles 2175 2581 726 2127 3456 4840 1397 4733 518 769},0,FALSE,FALSE,-741505.2569,TRUE,0,2
138,49,191,-354.3605484,386.9850153,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",888000,550000,4000,0.754,0.754,50000,50000,40.604576,-73.912418,0.3,1,"""""",144,173,4.06E+08,0,1,1,TRUE,{turtles 1038 849 1635 2953 5779 2612 3168 1205 3237 4903},0,FALSE,FALSE,-521615.9014,TRUE,0,2
139,29,297,-417.5756264,776.6576081,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",442000,159000,3333,0,0,0,0,40.63753,-73.917764,4.9,2,"""""",0,0,2.54E+08,0,1,1,TRUE,{turtles 641 1908 1210 758 2855 658 1779 3382 2736 4715},0,FALSE,FALSE,-888921.7162,TRUE,0,2
140,19,105,-657.3577723,157.4430971,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",347000,191000,1870,0.321,0.471,43001,50000,40.585164,-73.938042,3.5,1,"""""",18,47,1.14E+08,0,4,4,TRUE,{turtles 2434 5721 1893 859 3872 71 4763 3170 3862 1303},2,FALSE,FALSE,-109654.2167,TRUE,0,2
141,49,38,-254.5715391,502.8911498,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",801000,594000,2592,0.524,0.587,50000,50000,40.614378,-73.903979,1.4,2,"""""",101,130,3.76E+08,0,1,1,TRUE,{turtles 2838 1065 5790 5085 2862 2315 4809 801 4443 7},0,FALSE,FALSE,-593265.2419,TRUE,0,2
142,29,44,-538.2589572,710.2616741,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",490000,375000,1800,0,0,0,0,40.631915,-73.92797,6.1,2,"""""",0,0,2.70E+08,0,1,1,TRUE,{turtles 2461 5210 4576 4572 5021 3652 3436 1626 2004 4380},0,FALSE,FALSE,-849391.0455,TRUE,0,2
143,29,99,-10.97000106,802.4591981,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",511000,342000,4000,0.632,0.705,50000,50000,40.639712,-73.883378,2,1,"""""",77,106,2.77E+08,0,1,1,TRUE,{turtles 852 3737 1475 1278 297 3543 3171 3636 1992 1063},0,FALSE,FALSE,-832096.3771,TRUE,0,2
144,39,168,-635.2809765,450.1764438,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",657000,500000,2000,0,0.209,0,43001,40.60992,-73.936175,4.2,2,"""""",0,19,3.27E+08,0,1,1,TRUE,{turtles 3998 4614 2797 3035 4267 2492 2603 4844 2163 3754},0,FALSE,FALSE,-711857.2539,TRUE,0,2
145,39,103,-340.3364027,517.7075532,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",676000,426000,5000,0.532,0.632,50000,50000,40.615631,-73.911232,2.7,1,"""""",50,78,3.34E+08,0,1,1,TRUE,{turtles 1817 642 2267 1551 3676 3928 559 4118 3548 4013},0,FALSE,FALSE,-696209.6968,TRUE,0,2
146,19,288,-112.7219177,810.9138896,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",366000,261000,2600,0.314,0.407,50000,50000,40.640427,-73.891983,3,2,"""""",38,67,1.17E+08,0,4,4,TRUE,{turtles 4695 5331 4659 2741 1846 2274 2846 1566 2570 3253},0,FALSE,FALSE,-68824.89695,TRUE,0,2
147,39,85,-536.4734209,422.5538433,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",622000,472000,2167,0.263,0.407,46633,50000,40.607584,-73.927819,3.1,2,"""""",34,63,3.15E+08,0,1,1,TRUE,{turtles 4970 437 26 5147 959 4056 1866 4896 3142 1627},0,FALSE,FALSE,-740681.7012,TRUE,0,2
148,29,171,-623.6690785,492.8282931,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",529000,342000,2200,0,0,0,0,40.613527,-73.935193,4.9,2,"""""",0,0,2.83E+08,0,1,1,TRUE,{turtles 394 3562 4726 2967 3038 2316 1477 832 4541 3311},0,FALSE,FALSE,-817272.3756,TRUE,0,2
149,39,54,-544.6088443,448.1544127,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",694000,498000,3000,0.152,0.263,3172,46633,40.609749,-73.928507,3.9,2,"""""",2,31,3.40E+08,0,1,1,TRUE,{turtles 317 4514 3243 1960 256 3257 181 5589 1557 630},0,FALSE,FALSE,-681385.6953,TRUE,0,2
150,69,274,-305.7253789,428.513514,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1262000,892000,4500,0.524,0.587,50000,50000,40.608088,-73.908305,1.4,2,"""""",101,130,5.34E+08,0,1,1,TRUE,{turtles 4264 2934 604 3535 753 4360 489 5172 4010 1824},0,FALSE,FALSE,-213606.0925,TRUE,0,2
151,29,57,-272.0485098,700.1515186,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",508000,326000,2200,0.705,0.754,50000,50000,40.63106,-73.905457,1.5,1,"""""",97,126,2.76E+08,0,1,1,TRUE,{turtles 5644 1910 2126 380 1263 1039 572 1304 2645 2908},0,FALSE,FALSE,-834567.044,TRUE,0,2
152,29,139,-537.4194004,462.5096512,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",550000,386000,2500,0,0.263,0,46633,40.610963,-73.927899,4,2,"""""",0,27,2.91E+08,0,1,1,TRUE,{turtles 5174 1113 5706 3994 2973 415 2901 1368 57 4033},0,FALSE,FALSE,-799977.7072,TRUE,0,2
153,19,152,-288.6859237,856.5337495,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",365000,185000,2600,0,0,0,0,40.644285,-73.906864,6.2,2,"""""",0,0,1.17E+08,0,4,4,TRUE,{turtles 5035 5504 1228 2511 5402 5113 1906 1262 678 1786},0,FALSE,FALSE,-70973.80851,TRUE,0,2
