"BehaviorSpace results (NetLogo 6.1.1)"
"/Users/tikumporn/Desktop/GitHub/GameTheoryFloodReloc/Netlogo/ObjRun.nlogo"
"best_Subsidy"
"11/13/2019 18:24:38:192 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-1000","0","0","1000"
"[run number]","Subsidy","Moving_Cost_Multiplier","[step]","OBJECTIVE"
"592","860000","7.5","101","9.402606447031254E9"
"593","870000","7.5","101","9.474794678301144E9"
"594","880000","7.5","101","9.54219553930844E9"
"595","890000","7.5","101","9.615271047598166E9"
"596","900000","7.5","101","9.687522643187126E9"
"597","910000","7.5","101","9.75963184821262E9"
"598","920000","7.5","101","9.835117296498087E9"
"599","930000","7.5","101","9.910268806453606E9"
"600","940000","7.5","101","9.986777930052876E9"
"601","950000","7.5","101","1.0058990259484997E10"
"602","960000","7.5","101","1.0137364434688799E10"
"603","970000","7.5","101","1.0216004430519562E10"
"604","980000","7.5","101","1.0287032365537138E10"
"605","990000","7.5","101","1.0364575150730265E10"
"607","0","7.6","101","6.607494922413579E9"
"606","1000000","7.5","101","1.0440390651586926E10"
"608","10000","7.6","101","6.6139100085720215E9"
"609","20000","7.6","101","6.613025581718134E9"
"610","30000","7.6","101","6.602649390440134E9"
"611","40000","7.6","101","6.596464145363849E9"
"612","50000","7.6","101","6.5961597218633E9"
"615","80000","7.6","101","6.578499234226448E9"
"613","60000","7.6","101","6.590973564452026E9"
"614","70000","7.6","101","6.580797938213503E9"
"617","100000","7.6","101","6.586221236542587E9"
"616","90000","7.6","101","6.583020868937929E9"
"618","110000","7.6","101","6.586935685994313E9"
"619","120000","7.6","101","6.597998754427938E9"
"620","130000","7.6","101","6.604121855402942E9"
"621","140000","7.6","101","6.6139147827376E9"
"623","160000","7.6","101","6.6212562856612625E9"
"622","150000","7.6","101","6.624845421680194E9"
"624","170000","7.6","101","6.623202583943245E9"
"625","180000","7.6","101","6.634485666979075E9"
"627","200000","7.6","101","6.655334558153834E9"
"626","190000","7.6","101","6.641803788462561E9"
"628","210000","7.6","101","6.668097331099999E9"
"629","220000","7.6","101","6.683657233546256E9"
"631","240000","7.6","101","6.714928474635874E9"
"630","230000","7.6","101","6.699829101808745E9"
"632","250000","7.6","101","6.724969127066699E9"
"633","260000","7.6","101","6.743836474846904E9"
"634","270000","7.6","101","6.758209804552891E9"
"635","280000","7.6","101","6.780773145342431E9"
"636","290000","7.6","101","6.805380523929312E9"
"637","300000","7.6","101","6.831368230469435E9"
"638","310000","7.6","101","6.856495981012333E9"
"639","320000","7.6","101","6.880310362273936E9"
"640","330000","7.6","101","6.90664268519206E9"
"641","340000","7.6","101","6.934780695920887E9"
"642","350000","7.6","101","6.954282387032891E9"
"643","360000","7.6","101","6.981395546181265E9"
"644","370000","7.6","101","7.007826003605721E9"
"645","380000","7.6","101","7.037244835223424E9"
"646","390000","7.6","101","7.06818857654747E9"
"647","400000","7.6","101","7.100897238123401E9"
"648","410000","7.6","101","7.128802040544223E9"
"649","420000","7.6","101","7.164517779684634E9"
"650","430000","7.6","101","7.198070295379749E9"
"651","440000","7.6","101","7.229423359043754E9"
"652","450000","7.6","101","7.261468710852752E9"
"653","460000","7.6","101","7.2961428725488615E9"
"654","470000","7.6","101","7.336583449605328E9"
"655","480000","7.6","101","7.379585082875438E9"
"656","490000","7.6","101","7.419147923677119E9"
"657","500000","7.6","101","7.462231667166537E9"
"658","510000","7.6","101","7.507415570765537E9"
"659","520000","7.6","101","7.545736589394285E9"
"660","530000","7.6","101","7.589078225886063E9"
"661","540000","7.6","101","7.626346305080482E9"
"662","550000","7.6","101","7.673585266816181E9"
"663","560000","7.6","101","7.720942729749995E9"
"664","570000","7.6","101","7.765498712756527E9"
"665","580000","7.6","101","7.8133197391019335E9"
"666","590000","7.6","101","7.859297499208922E9"
"668","610000","7.6","101","7.96015363692796E9"
"667","600000","7.6","101","7.90952802461343E9"
"669","620000","7.6","101","8.010264316405862E9"
"670","630000","7.6","101","8.06221261831427E9"
"671","640000","7.6","101","8.113543888697639E9"
"672","650000","7.6","101","8.167884191606525E9"
"673","660000","7.6","101","8.224915329464902E9"
"674","670000","7.6","101","8.278562301445241E9"
"675","680000","7.6","101","8.336181552815441E9"
"676","690000","7.6","101","8.39409653499012E9"
"677","700000","7.6","101","8.453933220359969E9"
"678","710000","7.6","101","8.513859795774046E9"
"679","720000","7.6","101","8.569474645333261E9"
"680","730000","7.6","101","8.631379083198523E9"
"681","740000","7.6","101","8.69387700323617E9"
"682","750000","7.6","101","8.752696874061085E9"
"683","760000","7.6","101","8.816386623625563E9"
"684","770000","7.6","101","8.881139435194918E9"
"685","780000","7.6","101","8.947855124670023E9"
"686","790000","7.6","101","9.011793488231194E9"
"687","800000","7.6","101","9.077819637907024E9"
"688","810000","7.6","101","9.143762795349564E9"
"689","820000","7.6","101","9.21427523272398E9"
"690","830000","7.6","101","9.276886082815731E9"
"691","840000","7.6","101","9.344283393620142E9"
"692","850000","7.6","101","9.41501386874708E9"
"693","860000","7.6","101","9.483081475732609E9"
"694","870000","7.6","101","9.55431743563623E9"
"695","880000","7.6","101","9.627335847981604E9"
"696","890000","7.6","101","9.692828757509808E9"
"697","900000","7.6","101","9.75789402428639E9"
"698","910000","7.6","101","9.83054259087503E9"
"699","920000","7.6","101","9.905724808434717E9"
"700","930000","7.6","101","9.980470664120419E9"
"701","940000","7.6","101","1.0053782131911E10"
"702","950000","7.6","101","1.0130412975201303E10"
"703","960000","7.6","101","1.0203596148037052E10"
"704","970000","7.6","101","1.0280916437389732E10"
"705","980000","7.6","101","1.0356453640018631E10"
"706","990000","7.6","101","1.0431628683177883E10"
"707","1000000","7.6","101","1.0509509472139858E10"
"708","0","7.7","101","6.77304358503282E9"
"709","10000","7.7","101","6.782740879817789E9"
"710","20000","7.7","101","6.799732691359946E9"
"712","40000","7.7","101","6.804242043826448E9"
"711","30000","7.7","101","6.804691631171153E9"
"714","60000","7.7","101","6.797929483164526E9"
"713","50000","7.7","101","6.799092085371796E9"
"715","70000","7.7","101","6.791640369677699E9"
"716","80000","7.7","101","6.788004386191346E9"
"717","90000","7.7","101","6.777082047626353E9"
"718","100000","7.7","101","6.772449671851741E9"
"720","120000","7.7","101","6.780560292608935E9"
"719","110000","7.7","101","6.775546339914902E9"
"722","140000","7.7","101","6.795059405691875E9"
"721","130000","7.7","101","6.790241117042577E9"
"723","150000","7.7","101","6.798602986434639E9"
"724","160000","7.7","101","6.8102482095704975E9"
"725","170000","7.7","101","6.820586252605036E9"
"726","180000","7.7","101","6.823496248999402E9"
"727","190000","7.7","101","6.828228894815188E9"
"728","200000","7.7","101","6.838272414540608E9"
"730","220000","7.7","101","6.8549769661562805E9"
"729","210000","7.7","101","6.852255681221887E9"
"731","230000","7.7","101","6.867024964871606E9"
"732","240000","7.7","101","6.883170231544753E9"
"733","250000","7.7","101","6.895065549063151E9"
"734","260000","7.7","101","6.914983548739846E9"
"736","280000","7.7","101","6.950214128116094E9"
"735","270000","7.7","101","6.931977245449215E9"
"737","290000","7.7","101","6.966987887413237E9"
"738","300000","7.7","101","6.988202793664402E9"
"739","310000","7.7","101","7.006891357206272E9"
"740","320000","7.7","101","7.033703836426389E9"
"741","330000","7.7","101","7.056751001258357E9"
"742","340000","7.7","101","7.078781956625745E9"
"743","350000","7.7","101","7.104517761861224E9"
"744","360000","7.7","101","7.132671452551714E9"
"745","370000","7.7","101","7.161224022293312E9"
"746","380000","7.7","101","7.189628328632668E9"
"747","390000","7.7","101","7.213580559301166E9"
"748","400000","7.7","101","7.248446563483508E9"
"749","410000","7.7","101","7.276412937537657E9"
"750","420000","7.7","101","7.309425652721962E9"
"751","430000","7.7","101","7.342394248149808E9"
"752","440000","7.7","101","7.376421251988902E9"
"753","450000","7.7","101","7.412532711437378E9"
"754","460000","7.7","101","7.447848033631253E9"
"755","470000","7.7","101","7.482844464830043E9"
"756","480000","7.7","101","7.513891853883397E9"
"757","490000","7.7","101","7.548980049021675E9"
"758","500000","7.7","101","7.584265527632471E9"
"759","510000","7.7","101","7.622587077495587E9"
"760","520000","7.7","101","7.668156547536651E9"
"761","530000","7.7","101","7.712931311644126E9"
"763","550000","7.7","101","7.80225822233306E9"
"762","540000","7.7","101","7.759321850056722E9"
"764","560000","7.7","101","7.848985739886824E9"
"765","570000","7.7","101","7.893798561913606E9"
"766","580000","7.7","101","7.940591107538866E9"
"768","600000","7.7","101","8.032319342112038E9"
"767","590000","7.7","101","7.991229241325479E9"
"769","610000","7.7","101","8.080687060051554E9"
"770","620000","7.7","101","8.12724509319486E9"
"771","630000","7.7","101","8.175523085217937E9"
"772","640000","7.7","101","8.225816810774389E9"
"773","650000","7.7","101","8.281526064197827E9"
"775","670000","7.7","101","8.390950140726277E9"
"774","660000","7.7","101","8.335562600276289E9"
"776","680000","7.7","101","8.44385263077192E9"
"777","690000","7.7","101","8.498712744963617E9"
"778","700000","7.7","101","8.556414077383763E9"
"779","710000","7.7","101","8.612803534816538E9"
"780","720000","7.7","101","8.670052855079111E9"
"781","730000","7.7","101","8.730457890863264E9"
"782","740000","7.7","101","8.78728563219099E9"
"783","750000","7.7","101","8.85035888068311E9"
"784","760000","7.7","101","8.910741043064415E9"
"785","770000","7.7","101","8.971841989179794E9"
"786","780000","7.7","101","9.03096902894546E9"
"787","790000","7.7","101","9.09655463803367E9"
"788","800000","7.7","101","9.162457703961868E9"
"789","810000","7.7","101","9.226067532655443E9"
"791","830000","7.7","101","9.360464610025293E9"
"790","820000","7.7","101","9.295032816121769E9"
"792","840000","7.7","101","9.426526946054844E9"
"793","850000","7.7","101","9.495939689404205E9"
"795","870000","7.7","101","9.634459183575344E9"
"794","860000","7.7","101","9.566723235532473E9"
"796","880000","7.7","101","9.70558874482138E9"
"797","890000","7.7","101","9.775637205687744E9"
"798","900000","7.7","101","9.849269094349669E9"
"799","910000","7.7","101","9.920198077375137E9"
"800","920000","7.7","101","9.98776644034403E9"
"801","930000","7.7","101","1.0058667007630201E10"
"802","940000","7.7","101","1.0130707204653725E10"
"803","950000","7.7","101","1.0203650083826834E10"
"804","960000","7.7","101","1.0273748137708612E10"
"805","970000","7.7","101","1.0347085366935001E10"
"806","980000","7.7","101","1.0423281793282478E10"
"807","990000","7.7","101","1.0500075054662716E10"
"808","1000000","7.7","101","1.057349292859571E10"
"809","0","7.8","101","7.006840479348306E9"
"810","10000","7.8","101","6.993884106884761E9"
"811","20000","7.8","101","6.983899211358399E9"
"812","30000","7.8","101","6.985423444578946E9"
"813","40000","7.8","101","6.988576274322753E9"
"814","50000","7.8","101","6.996185666635012E9"
"815","60000","7.8","101","6.992978015796494E9"
"816","70000","7.8","101","6.992207199746373E9"
"817","80000","7.8","101","6.991757237945935E9"
"818","90000","7.8","101","6.984677175385377E9"
"819","100000","7.8","101","6.976288064593065E9"
"820","110000","7.8","101","6.974896607097126E9"
"821","120000","7.8","101","6.973290073105958E9"
"822","130000","7.8","101","6.970284632514564E9"
"823","140000","7.8","101","6.969540304605191E9"
"824","150000","7.8","101","6.978384072252656E9"
"825","160000","7.8","101","6.98386006970596E9"
"826","170000","7.8","101","6.98756215367665E9"
"827","180000","7.8","101","7.005822075590973E9"
"828","190000","7.8","101","7.014489945481135E9"
"829","200000","7.8","101","7.026953571859862E9"
"830","210000","7.8","101","7.038499700325985E9"
"831","220000","7.8","101","7.0437609022787E9"
"832","230000","7.8","101","7.0520547724391775E9"
"833","240000","7.8","101","7.068391726166568E9"
"834","250000","7.8","101","7.083106169994602E9"
"835","260000","7.8","101","7.093796687929106E9"
"836","270000","7.8","101","7.1070093832052145E9"
"837","280000","7.8","101","7.116638851363727E9"
"838","290000","7.8","101","7.134647974219862E9"
"839","300000","7.8","101","7.153754049532746E9"
"841","320000","7.8","101","7.192530022964979E9"
"840","310000","7.8","101","7.177475741945738E9"
"842","330000","7.8","101","7.211653698670621E9"
"843","340000","7.8","101","7.238598626503958E9"
"844","350000","7.8","101","7.264059652043219E9"
"845","360000","7.8","101","7.2880948939837265E9"
"846","370000","7.8","101","7.316659762981349E9"
"847","380000","7.8","101","7.34719322277628E9"
"848","390000","7.8","101","7.372500490721528E9"
"849","400000","7.8","101","7.398864239850595E9"
"850","410000","7.8","101","7.4278913404818125E9"
"851","420000","7.8","101","7.460269131973043E9"
"852","430000","7.8","101","7.492624731105844E9"
"853","440000","7.8","101","7.527027029267157E9"
"854","450000","7.8","101","7.556918447952878E9"
"855","460000","7.8","101","7.58923293995778E9"
"856","470000","7.8","101","7.617268890882445E9"
"857","480000","7.8","101","7.656229564109764E9"
"858","490000","7.8","101","7.695719767140408E9"
"859","500000","7.8","101","7.73308271006552E9"
"860","510000","7.8","101","7.770554642327742E9"
"861","520000","7.8","101","7.803541537243594E9"
"862","530000","7.8","101","7.842398800749854E9"
"863","540000","7.8","101","7.886356267095871E9"
"864","550000","7.8","101","7.929106345847688E9"
"865","560000","7.8","101","7.976414204343038E9"
"866","570000","7.8","101","8.02061245943832E9"
"867","580000","7.8","101","8.062583010799166E9"
"868","590000","7.8","101","8.109771997018427E9"
"869","600000","7.8","101","8.156528443382995E9"
"870","610000","7.8","101","8.205579383519849E9"
"871","620000","7.8","101","8.251065350404751E9"
"872","630000","7.8","101","8.301996090915248E9"
"873","640000","7.8","101","8.3543713956387825E9"
"874","650000","7.8","101","8.407148514817127E9"
"875","660000","7.8","101","8.454136110201711E9"
"876","670000","7.8","101","8.509061625908176E9"
"877","680000","7.8","101","8.5605033757069E9"
"878","690000","7.8","101","8.614223487181181E9"
"879","700000","7.8","101","8.668075967646404E9"
"880","710000","7.8","101","8.718965941023022E9"
"881","720000","7.8","101","8.774251779713453E9"
"882","730000","7.8","101","8.833754997677622E9"
"883","740000","7.8","101","8.892634580126299E9"
"884","750000","7.8","101","8.951259101702908E9"
"885","760000","7.8","101","9.012271887044777E9"
"886","770000","7.8","101","9.07164189029101E9"
"887","780000","7.8","101","9.132052164321062E9"
"888","790000","7.8","101","9.197282159390108E9"
"889","800000","7.8","101","9.252218535007742E9"
"890","810000","7.8","101","9.314590152859152E9"
"891","820000","7.8","101","9.377594712929382E9"
"892","830000","7.8","101","9.442076773311157E9"
"894","850000","7.8","101","9.575694917023241E9"
"893","840000","7.8","101","9.505664964439741E9"
"895","860000","7.8","101","9.641654256713253E9"
"898","890000","7.8","101","9.849895323184353E9"
"897","880000","7.8","101","9.782383780704718E9"
"896","870000","7.8","101","9.709815971035479E9"
"899","900000","7.8","101","9.923005456500153E9"
"901","920000","7.8","101","1.0064576291377487E10"
"902","930000","7.8","101","1.0139139281539106E10"
"900","910000","7.8","101","9.993658217056791E9"
"903","940000","7.8","101","1.0212222724239235E10"
"904","950000","7.8","101","1.0282773026957436E10"
"906","970000","7.8","101","1.0425088663906525E10"
"905","960000","7.8","101","1.0351455445296152E10"
"907","980000","7.8","101","1.0499295606449034E10"
"908","990000","7.8","101","1.0573210141991568E10"
"909","1000000","7.8","101","1.0646614207209002E10"
"910","0","7.9","101","7.258113811598714E9"
"911","10000","7.9","101","7.22875630188788E9"
"912","20000","7.9","101","7.207961198932047E9"
"913","30000","7.9","101","7.198716234537086E9"
"914","40000","7.9","101","7.19620482512692E9"
"915","50000","7.9","101","7.19210688390556E9"
"916","60000","7.9","101","7.190196088757522E9"
"917","70000","7.9","101","7.193804969247811E9"
"918","80000","7.9","101","7.196924971857791E9"
"919","90000","7.9","101","7.200712311060063E9"
"920","100000","7.9","101","7.191828121629444E9"
"921","110000","7.9","101","7.188503043431316E9"
"922","120000","7.9","101","7.19333083865943E9"
"923","130000","7.9","101","7.190765088399429E9"
"924","140000","7.9","101","7.188983315056695E9"
"925","150000","7.9","101","7.178977138176629E9"
"926","160000","7.9","101","7.17653043140556E9"
"927","170000","7.9","101","7.18224118756588E9"
"928","180000","7.9","101","7.185766790896118E9"
"929","190000","7.9","101","7.194407274956247E9"
"930","200000","7.9","101","7.206473259552907E9"
"931","210000","7.9","101","7.218555761047232E9"
"932","220000","7.9","101","7.22658464509664E9"
"933","230000","7.9","101","7.2402551463722515E9"
"934","240000","7.9","101","7.248489451336065E9"
"935","250000","7.9","101","7.255581122710325E9"
"936","260000","7.9","101","7.267465672985375E9"
"937","270000","7.9","101","7.285858342174457E9"
"938","280000","7.9","101","7.296092878944247E9"
"939","290000","7.9","101","7.315721424322722E9"
"940","300000","7.9","101","7.334011642762205E9"
"941","310000","7.9","101","7.349375283699129E9"
"942","320000","7.9","101","7.36946741403276E9"
"943","330000","7.9","101","7.38996649013206E9"
"944","340000","7.9","101","7.400350064394468E9"
"945","350000","7.9","101","7.415663693629453E9"
"946","360000","7.9","101","7.439216814160032E9"
"947","370000","7.9","101","7.4673629703722E9"
"948","380000","7.9","101","7.494474928218372E9"
"949","390000","7.9","101","7.518756236583968E9"
"950","400000","7.9","101","7.547622084304471E9"
"951","410000","7.9","101","7.579116494297742E9"
"952","420000","7.9","101","7.607913997174097E9"
"953","430000","7.9","101","7.639366667752816E9"
"954","440000","7.9","101","7.674691530162714E9"
"955","450000","7.9","101","7.703028600839736E9"
"956","460000","7.9","101","7.734848048013843E9"
"957","470000","7.9","101","7.769912531949438E9"
"958","480000","7.9","101","7.811238993226265E9"
"959","490000","7.9","101","7.844396390432996E9"
"960","500000","7.9","101","7.884210346388339E9"
"961","510000","7.9","101","7.921455191133556E9"
"962","520000","7.9","101","7.953682230815081E9"
"963","530000","7.9","101","7.986001470616966E9"
"964","540000","7.9","101","8.025997870098249E9"
"965","550000","7.9","101","8.067299713619514E9"
"967","570000","7.9","101","8.151736098000285E9"
"966","560000","7.9","101","8.106783968100178E9"
"968","580000","7.9","101","8.190641464636798E9"
"969","590000","7.9","101","8.236659835005638E9"
"970","600000","7.9","101","8.279584406839873E9"
"971","610000","7.9","101","8.323554017859051E9"
"972","620000","7.9","101","8.373908502125877E9"
"973","630000","7.9","101","8.423066990125034E9"
"974","640000","7.9","101","8.475970620904329E9"
"975","650000","7.9","101","8.5254686126434555E9"
"976","660000","7.9","101","8.576646004996383E9"
"977","670000","7.9","101","8.628008051231743E9"
"979","690000","7.9","101","8.728699920896185E9"
"978","680000","7.9","101","8.68101798171035E9"
"980","700000","7.9","101","8.785084243570377E9"
"981","710000","7.9","101","8.840788365228487E9"
"983","730000","7.9","101","8.946857303835043E9"
"982","720000","7.9","101","8.890195262213821E9"
"984","740000","7.9","101","9.002750963768581E9"
"985","750000","7.9","101","9.060754846608406E9"
"986","760000","7.9","101","9.121092704217594E9"
"987","770000","7.9","101","9.181167664998137E9"
"988","780000","7.9","101","9.241912371077383E9"
"989","790000","7.9","101","9.303319649160543E9"
"990","800000","7.9","101","9.363002948398764E9"
"991","810000","7.9","101","9.419738233614594E9"
"992","820000","7.9","101","9.483456105224754E9"
"993","830000","7.9","101","9.547551739151571E9"
"994","840000","7.9","101","9.60851657691882E9"
"995","850000","7.9","101","9.670498997074427E9"
"996","860000","7.9","101","9.734392101886978E9"
"997","870000","7.9","101","9.797920356263458E9"
"998","880000","7.9","101","9.86637442787912E9"
"999","890000","7.9","101","9.934419615939304E9"
"1000","900000","7.9","101","9.995969241618288E9"
"1001","910000","7.9","101","1.00648629519082E10"
"1003","930000","7.9","101","1.0205178788319206E10"
"1002","920000","7.9","101","1.0135474127284748E10"
"1004","940000","7.9","101","1.0277922472730145E10"
"1005","950000","7.9","101","1.035185841094085E10"
"1006","960000","7.9","101","1.0426297743962807E10"
"1007","970000","7.9","101","1.0502816516035824E10"
"1009","990000","7.9","101","1.0643385418042097E10"
"1008","980000","7.9","101","1.057233560860975E10"
"1010","1000000","7.9","101","1.0717665109281845E10"
"1011","0","8","101","7.498693460687573E9"
"1013","20000","8","101","7.43505449575574E9"
"1012","10000","8","101","7.468756943399592E9"
"1015","40000","8","101","7.410238287340232E9"
"1014","30000","8","101","7.418923654742045E9"
"1017","60000","8","101","7.400988109256331E9"
"1016","50000","8","101","7.411125518235724E9"
"1019","80000","8","101","7.395052171878216E9"
"1018","70000","8","101","7.396765735570867E9"
"1021","100000","8","101","7.391363947422072E9"
"1020","90000","8","101","7.39129880450473E9"
"1022","110000","8","101","7.396903253464775E9"
"1023","120000","8","101","7.397100332101423E9"
"1024","130000","8","101","7.391266959228505E9"
"1025","140000","8","101","7.392054405223284E9"
"1026","150000","8","101","7.391218936879682E9"
"1027","160000","8","101","7.391242259636792E9"
"1028","170000","8","101","7.389759442753351E9"
"1029","180000","8","101","7.397686934870172E9"
"1030","190000","8","101","7.402766326416324E9"
"1031","200000","8","101","7.413842308350749E9"
"1032","210000","8","101","7.407083135228845E9"
"1033","220000","8","101","7.411335830150779E9"
"1035","240000","8","101","7.438521025972857E9"
"1034","230000","8","101","7.422956924772504E9"
"1036","250000","8","101","7.449786185017096E9"
"1037","260000","8","101","7.458031202166043E9"
"1038","270000","8","101","7.476446086911327E9"
"1039","280000","8","101","7.4860347874920845E9"
"1040","290000","8","101","7.492754384607851E9"
"1041","300000","8","101","7.509803095204299E9"
"1042","310000","8","101","7.528706486130968E9"
"1043","320000","8","101","7.543172789439917E9"
"1044","330000","8","101","7.561723060277745E9"
"1045","340000","8","101","7.584733534959197E9"
"1046","350000","8","101","7.606006111107908E9"
"1047","360000","8","101","7.617635987693207E9"
"1048","370000","8","101","7.63645967274164E9"
"1049","380000","8","101","7.656768696060634E9"
"1050","390000","8","101","7.6867237717251005E9"
"1051","400000","8","101","7.706242679397346E9"
"1052","410000","8","101","7.733003921294384E9"
"1053","420000","8","101","7.759543225612071E9"
"1055","440000","8","101","7.815992338624866E9"
"1054","430000","8","101","7.786911887535991E9"
"1056","450000","8","101","7.852714765939717E9"
"1057","460000","8","101","7.88167753517829E9"
"1058","470000","8","101","7.91384566787024E9"
"1059","480000","8","101","7.948964580554653E9"
"1060","490000","8","101","7.983971640446183E9"
"1061","500000","8","101","8.022197025387972E9"
"1062","510000","8","101","8.059056290655055E9"
"1063","520000","8","101","8.094624136009701E9"
"1064","530000","8","101","8.134034453252649E9"
"1065","540000","8","101","8.1720778415428705E9"
"1066","550000","8","101","8.209457211386626E9"
"1067","560000","8","101","8.249911734443639E9"
"1068","570000","8","101","8.28957847457779E9"
"1071","600000","8","101","8.415983398010327E9"
"1070","590000","8","101","8.37098366988108E9"
"1069","580000","8","101","8.332507966507276E9"
"1072","610000","8","101","8.4582818334602165E9"
"1074","630000","8","101","8.547959175001805E9"
"1073","620000","8","101","8.503219580385732E9"
"1075","640000","8","101","8.596387451820225E9"
"1076","650000","8","101","8.645389851890638E9"
"1077","660000","8","101","8.691983839308918E9"
"1078","670000","8","101","8.74096160357891E9"
"1079","680000","8","101","8.797545456164968E9"
"1080","690000","8","101","8.84858052513766E9"
"1081","700000","8","101","8.900433351107218E9"
"1082","710000","8","101","8.955609454702244E9"
"1083","720000","8","101","9.01061115834131E9"
"1084","730000","8","101","9.066831928709875E9"
"1085","740000","8","101","9.121352654599134E9"
"1086","750000","8","101","9.17782738025468E9"
"1087","760000","8","101","9.23894671166998E9"
"1088","770000","8","101","9.296214724803715E9"
"1089","780000","8","101","9.349016572164362E9"
"1090","790000","8","101","9.409384193105682E9"
"1091","800000","8","101","9.461779420236845E9"
"1092","810000","8","101","9.526419285746363E9"
"1093","820000","8","101","9.587953985174778E9"
"1094","830000","8","101","9.648268794362053E9"
"1095","840000","8","101","9.711573725146093E9"
"1096","850000","8","101","9.776226385321133E9"
"1097","860000","8","101","9.84172309243144E9"
"1098","870000","8","101","9.904015328150146E9"
"1099","880000","8","101","9.96897583261968E9"
"1100","890000","8","101","1.0033811839767395E10"
"1101","900000","8","101","1.009917463596898E10"
"1102","910000","8","101","1.0164318627282455E10"
"1103","920000","8","101","1.0230709654081316E10"
"1104","930000","8","101","1.0302474722146227E10"
"1105","940000","8","101","1.0370505648054178E10"
"1107","960000","8","101","1.050689897267819E10"
"1106","950000","8","101","1.044188397477435E10"
"1108","970000","8","101","1.0575789780740973E10"
"1109","980000","8","101","1.0645871315849047E10"
"1110","990000","8","101","1.0716633515325684E10"
"1113","10000","8.1","101","7.693469079566855E9"
"1111","1000000","8","101","1.0790000308435831E10"
"1112","0","8.1","101","7.711478783065513E9"
"1115","30000","8.1","101","7.65523702490572E9"
"1116","40000","8.1","101","7.634050804895359E9"
"1114","20000","8.1","101","7.676780145370431E9"
"1117","50000","8.1","101","7.617416331410406E9"
"1120","80000","8.1","101","7.598538095418365E9"
"1121","90000","8.1","101","7.593389246874781E9"
"1119","70000","8.1","101","7.606979231970916E9"
"1118","60000","8.1","101","7.6082690420958805E9"
"1122","100000","8.1","101","7.590098800976639E9"
"1123","110000","8.1","101","7.587564035826433E9"
"1125","130000","8.1","101","7.592531102520938E9"
"1124","120000","8.1","101","7.59303149129959E9"
"1126","140000","8.1","101","7.593349525616247E9"
"1127","150000","8.1","101","7.593691956099031E9"
"1128","160000","8.1","101","7.594111956308097E9"
"1129","170000","8.1","101","7.590453912354515E9"
"1130","180000","8.1","101","7.593619684566651E9"
"1131","190000","8.1","101","7.597777773458894E9"
"1132","200000","8.1","101","7.604859665297682E9"
"1133","210000","8.1","101","7.613276236203101E9"
"1134","220000","8.1","101","7.617092250815267E9"
"1135","230000","8.1","101","7.626347063126227E9"
"1136","240000","8.1","101","7.632551943088635E9"
"1137","250000","8.1","101","7.643736918534045E9"
"1138","260000","8.1","101","7.652546037316686E9"
"1139","270000","8.1","101","7.660900019917857E9"
"1140","280000","8.1","101","7.679031949660144E9"
"1141","290000","8.1","101","7.691789471644346E9"
"1142","300000","8.1","101","7.7106288968223295E9"
"1143","310000","8.1","101","7.712432746580577E9"
"1144","320000","8.1","101","7.725321294426799E9"
"1145","330000","8.1","101","7.73965280779643E9"
"1146","340000","8.1","101","7.759884648091226E9"
"1147","350000","8.1","101","7.781769567994725E9"
"1148","360000","8.1","101","7.798279602061872E9"
"1149","370000","8.1","101","7.817013607368952E9"
"1151","390000","8.1","101","7.865251650090111E9"
"1150","380000","8.1","101","7.8438348491771345E9"
"1152","400000","8.1","101","7.884609464897395E9"
"1153","410000","8.1","101","7.91043208169687E9"
"1154","420000","8.1","101","7.938259773581418E9"
"1155","430000","8.1","101","7.961957576836611E9"
"1156","440000","8.1","101","7.986658892530506E9"
"1157","450000","8.1","101","8.006078073041706E9"
"1159","470000","8.1","101","8.065167684537815E9"
"1158","460000","8.1","101","8.033358541557315E9"
"1160","480000","8.1","101","8.097064262470102E9"
"1161","490000","8.1","101","8.131846297951178E9"
"1163","510000","8.1","101","8.196017734995456E9"
"1162","500000","8.1","101","8.167035722321215E9"
"1164","520000","8.1","101","8.23198547463286E9"
"1165","530000","8.1","101","8.272027479617066E9"
"1166","540000","8.1","101","8.306750388114812E9"
"1167","550000","8.1","101","8.348728830816837E9"
"1168","560000","8.1","101","8.388971360860294E9"
"1169","570000","8.1","101","8.426698090266915E9"
"1170","580000","8.1","101","8.466143518784291E9"
"1171","590000","8.1","101","8.507251875235479E9"
"1172","600000","8.1","101","8.552775216539675E9"
"1173","610000","8.1","101","8.599046067499662E9"
"1174","620000","8.1","101","8.644589360542173E9"
"1175","630000","8.1","101","8.68768050888579E9"
"1176","640000","8.1","101","8.731480581851936E9"
"1177","650000","8.1","101","8.77361742358766E9"
"1178","660000","8.1","101","8.825390674064291E9"
"1179","670000","8.1","101","8.870657891248985E9"
"1180","680000","8.1","101","8.918423755369862E9"
"1181","690000","8.1","101","8.967836792003168E9"
"1182","700000","8.1","101","9.018608673617298E9"
"1183","710000","8.1","101","9.06907311502539E9"
"1184","720000","8.1","101","9.12528961620667E9"
"1185","730000","8.1","101","9.177900082888582E9"
"1186","740000","8.1","101","9.230406559608904E9"
"1187","750000","8.1","101","9.284948729539303E9"
"1188","760000","8.1","101","9.3423156163267E9"
"1189","770000","8.1","101","9.399756179643314E9"
