"BehaviorSpace results (NetLogo 6.1.1)"
"/Users/tikumporn/Desktop/GitHub/GameTheoryFloodReloc/Netlogo/hyperbolic.nlogo"
"best_Subsidy"
"11/27/2019 13:15:44:513 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-1000","0","0","1000"
"[run number]","Hyperbolic_rate","Moving_Cost_Multiplier","[step]","OBJECTIVE"
"93","0.4","1.8","101","5.907174129402943E8"
"94","0.5","1.8","101","5.770802030121901E8"
"95","0.6","1.8","101","5.738590909472972E8"
"96","0.7","1.8","101","5.565030650540162E8"
"97","0.8","1.8","101","5.282992106531306E8"
"98","0.9","1.8","101","4.848820945190104E8"
"99","1","1.8","101","4.8252413063476235E8"
"100","0","1.9","101","4.699600027509181E8"
"101","0.1","1.9","101","5.015543184369323E8"
"102","0.2","1.9","101","5.588051122794725E8"
"103","0.3","1.9","101","6.162235369357932E8"
"104","0.4","1.9","101","6.38294514679729E8"
"105","0.5","1.9","101","5.87039866932624E8"
"106","0.6","1.9","101","5.824425477173096E8"
"107","0.7","1.9","101","5.69720602293581E8"
"108","0.8","1.9","101","5.345873359013597E8"
"109","0.9","1.9","101","4.8683799072595555E8"
"110","1","1.9","101","4.831325258221094E8"
"111","0","2","101","4.4039800459297717E8"
"112","0.1","2","101","4.8102604440011597E8"
"113","0.2","2","101","5.56838516970396E8"
"114","0.3","2","101","6.241920697539378E8"
"115","0.4","2","101","6.587237948774562E8"
"116","0.5","2","101","5.659514632085274E8"
"117","0.6","2","101","5.590380749081813E8"
"118","0.7","2","101","5.489110132043576E8"
"119","0.8","2","101","5.098552398241697E8"
"120","0.9","2","101","4.6074243978821915E8"
"121","1","2","101","4.532869940166556E8"
"122","0","2.1","101","3.6152902954668534E8"
"123","0.1","2.1","101","4.1141728163640654E8"
"124","0.2","2.1","101","5.0896237964412445E8"
"125","0.3","2.1","101","5.751848268751358E8"
"126","0.4","2.1","101","6.272839670384563E8"
"127","0.5","2.1","101","4.906385037591589E8"
"128","0.6","2.1","101","4.8139474118431467E8"
"129","0.7","2.1","101","4.726058639200279E8"
"130","0.8","2.1","101","4.356772119565058E8"
"131","0.9","2.1","101","3.8507783908601886E8"
"132","1","2.1","101","3.703492981536877E8"
"133","0","2.2","101","3.2494413723037416E8"
"134","0.1","2.2","101","3.8833554548516446E8"
"135","0.2","2.2","101","5.1622725424457437E8"
"136","0.3","2.2","101","5.824119905084635E8"
"137","0.4","2.2","101","6.266546234153855E8"
"138","0.5","2.2","101","4.576309219075747E8"
"139","0.6","2.2","101","4.4698098222404563E8"
"140","0.7","2.2","101","4.395763711207371E8"
"141","0.8","2.2","101","4.0781216746149933E8"
"142","0.9","2.2","101","3.5497643857778025E8"
"143","1","2.2","101","3.309744731916834E8"
"144","0","2.3","101","2.832730610646743E8"
"145","0.1","2.3","101","3.6552459352687925E8"
"146","0.2","2.3","101","5.2142710712814647E8"
"147","0.3","2.3","101","5.901132474187975E8"
"148","0.4","2.3","101","6.141692793321586E8"
"149","0.5","2.3","101","4.20130220327942E8"
"150","0.6","2.3","101","4.084945191851143E8"
"151","0.7","2.3","101","4.00460899235829E8"
"152","0.8","2.3","101","3.7795790149365354E8"
"153","0.9","2.3","101","3.212299702018278E8"
"154","1","2.3","101","2.8862305602315956E8"
"155","0","2.4","101","2.6447120672504306E8"
"156","0.1","2.4","101","3.694870652370049E8"
"157","0.2","2.4","101","5.554634547946713E8"
"158","0.3","2.4","101","6.17158544309405E8"
"159","0.4","2.4","101","6.185691277457875E8"
"160","0.5","2.4","101","4.0695623975757754E8"
"161","0.6","2.4","101","3.9299031981255054E8"
"162","0.7","2.4","101","3.861457724634669E8"
"163","0.8","2.4","101","3.6619734751441795E8"
"164","0.9","2.4","101","3.085667924129088E8"
"165","1","2.4","101","2.692350563651605E8"
"166","0","2.5","101","2.608064608171155E8"
"167","0.1","2.5","101","3.9010131153890395E8"
"168","0.2","2.5","101","6.128116768975391E8"
"169","0.3","2.5","101","6.799965834945835E8"
"170","0.4","2.5","101","6.382327913058274E8"
"171","0.5","2.5","101","4.088999279550468E8"
"172","0.6","2.5","101","3.928061663645839E8"
"173","0.7","2.5","101","3.859807833591179E8"
"174","0.8","2.5","101","3.683968490669357E8"
"175","0.9","2.5","101","3.1052277459552926E8"
"176","1","2.5","101","2.6546039069940802E8"
"177","0","2.6","101","2.5686320045880246E8"
"178","0.1","2.6","101","4.1127207843915653E8"
"179","0.2","2.6","101","6.533640331609633E8"
"180","0.3","2.6","101","7.300451030970258E8"
"181","0.4","2.6","101","6.779979495320182E8"
"182","0.5","2.6","101","4.1240753046006435E8"
"183","0.6","2.6","101","3.920666135381088E8"
"184","0.7","2.6","101","3.8655261089700365E8"
"185","0.8","2.6","101","3.697246244157568E8"
"186","0.9","2.6","101","3.115756178499317E8"
"187","1","2.6","101","2.618298554423668E8"
"189","0.1","2.7","101","4.416983777161999E8"
"188","0","2.7","101","2.5229854921401575E8"
"190","0.2","2.7","101","6.977560228231069E8"
"191","0.3","2.7","101","7.729665721865804E8"
"192","0.4","2.7","101","7.346395699373906E8"
"193","0.5","2.7","101","4.15756106219608E8"
"194","0.6","2.7","101","3.8953259042079276E8"
"195","0.7","2.7","101","3.8753144953713524E8"
"196","0.8","2.7","101","3.709406780480292E8"
"197","0.9","2.7","101","3.125130279564228E8"
"198","1","2.7","101","2.5893351565993887E8"
"199","0","2.8","101","2.496416453621658E8"
"200","0.1","2.8","101","4.728878599805541E8"
"201","0.2","2.8","101","7.629012633446823E8"
"202","0.3","2.8","101","8.163291838589884E8"
"203","0.4","2.8","101","7.817615336939373E8"
"204","0.5","2.8","101","4.177101799985912E8"
"205","0.6","2.8","101","3.884344069302513E8"
"206","0.7","2.8","101","3.873286354365405E8"
"207","0.8","2.8","101","3.730659895665444E8"
"208","0.9","2.8","101","3.1747276808067715E8"
"209","1","2.8","101","2.5831352528210095E8"
"210","0","2.9","101","2.4768064597868267E8"
"211","0.1","2.9","101","5.1176866170636857E8"
"212","0.2","2.9","101","8.496047595263673E8"
"213","0.3","2.9","101","8.526122849227496E8"
"214","0.4","2.9","101","8.12335084367438E8"
"215","0.5","2.9","101","4.19933322167949E8"
"216","0.6","2.9","101","3.877511410392111E8"
"217","0.7","2.9","101","3.870908332183898E8"
"218","0.8","2.9","101","3.7689188160944897E8"
"219","0.9","2.9","101","3.286481186923662E8"
"220","1","2.9","101","2.5798164357706732E8"
"221","0","3","101","2.46185604260073E8"
"222","0.1","3","101","5.69854960574918E8"
"223","0.2","3","101","9.54332571967565E8"
"224","0.3","3","101","9.092238585211397E8"
"225","0.4","3","101","8.374918908343254E8"
"226","0.5","3","101","4.208408124847887E8"
"227","0.6","3","101","3.868390460440835E8"
"228","0.7","3","101","3.8627795623341E8"
"229","0.8","3","101","3.8055438999729407E8"
"230","0.9","3","101","3.4064688192331576E8"
"231","1","3","101","2.5930148200266305E8"
